,0
vor257,47921279.29722819
vor258,1774392.142209311
vor259,6398459.757644944
vor260,30827124.7161685
vor261,2168536.1021527755
vor262,276094.81608194835
vor263,1987913.0169173228
vor264,34010969.076088496
vor265,8687410.380780185
vor266,79046485.14987156
vor267,24368104.943079673
vor268,1738903.3351263287
vor269,4844393.012883928
vor270,32172005.707733538
vor271,21515533.79163327
vor272,2986146.091902576
vor273,485171.03451469546
vor274,413832.1200800031
vor275,2083596.2926632937
vor276,46975453.34062388
vor277,32119099.92972973
vor278,3647301.059035334
vor279,29081531.06913139
vor280,19338343.29137633
vor281,565499.4916964034
vor282,5265811.921843993
vor283,35263030.43039111
vor284,13585323.63548001
vor285,2528881.9961729418
vor286,2486310.7948081824
vor287,15956050.101355368
vor288,5162173.79432344
vor289,9448238.575547263
vor290,3389.4822676081294
vor291,5413614.497758996
vor292,6133532.973939229
vor293,684043.0307339395
vor294,25424859.621096164
vor295,5649643.881794409
vor296,48279307.25223054
vor297,31217733.318900373
vor298,4566619.651538822
vor299,22094286.645322096
vor300,6955224.047913145
vor301,4521696.815394057
vor302,4835957.919703968
vor303,8720840.998577405
vor304,0.0
vor305,4818349.388565524
vor306,27832902.23517988
vor307,2860382.400874317
vor308,7498388.865410046
vor309,1404975.281292694
vor310,1381977.4038893115
vor311,2944196.8748739627
vor312,0.31403110686743374
vor313,66066.24819782769
vor314,473989.03233371035
vor315,1926056.6077400513
vor316,837142.9568004572
vor317,15876.74626858184
vor318,10.210716392963676
vor319,0.3237030211062507
vor320,3711966.6206311425
vor321,2168208.5611407007
vor322,809373.1510708919
vor323,0.057737966411296034
vor324,219217.42060513148
vor325,660317.1664345126
vor326,0.0
vor327,230.11166892797888
