,hhcode,Province,Region,PSU,itc,v1,psu,weight,district,stratum,code
95459,2502100207.0,Punjab,Urban,25021002.0,fuel,19000.0,25021002.0,1979.2511163432653,2502,LAHORE,2502.0
95460,2502100207.0,Punjab,Urban,25021002.0,transport,1200.0,25021002.0,1979.2511163432653,2502,LAHORE,2502.0
95461,2502100207.0,Punjab,Urban,25021002.0,telecom,10000.0,25021002.0,1979.2511163432653,2502,LAHORE,2502.0
95462,2502100207.0,Punjab,Urban,25021002.0,bread_basic,120.0,25021002.0,1979.2511163432653,2502,LAHORE,2502.0
95463,2502100207.0,Punjab,Urban,25021002.0,Unknown,300.0,25021002.0,1979.2511163432653,2502,LAHORE,2502.0
95464,2502100208.0,Punjab,Urban,25021002.0,bread_other,80.0,25021002.0,1979.2511163432653,2502,LAHORE,2502.0
95465,2502100208.0,Punjab,Urban,25021002.0,men_clothing,2500.0,25021002.0,1979.2511163432653,2502,LAHORE,2502.0
95466,2502100208.0,Punjab,Urban,25021002.0,fuel,400.0,25021002.0,1979.2511163432653,2502,LAHORE,2502.0
95467,2502100208.0,Punjab,Urban,25021002.0,medical,4500.0,25021002.0,1979.2511163432653,2502,LAHORE,2502.0
95468,2502100208.0,Punjab,Urban,25021002.0,medical,6000.0,25021002.0,1979.2511163432653,2502,LAHORE,2502.0
95469,2502100208.0,Punjab,Urban,25021002.0,fuel,13000.0,25021002.0,1979.2511163432653,2502,LAHORE,2502.0
95470,2502100208.0,Punjab,Urban,25021002.0,transport,1000.0,25021002.0,1979.2511163432653,2502,LAHORE,2502.0
95471,2502100208.0,Punjab,Urban,25021002.0,transport,1400.0,25021002.0,1979.2511163432653,2502,LAHORE,2502.0
95472,2502100208.0,Punjab,Urban,25021002.0,telecom,6000.0,25021002.0,1979.2511163432653,2502,LAHORE,2502.0
95473,2502100209.0,Punjab,Urban,25021002.0,bread_other,480.0,25021002.0,1979.2511163432653,2502,LAHORE,2502.0
95474,2502100209.0,Punjab,Urban,25021002.0,men_clothing,3000.0,25021002.0,1979.2511163432653,2502,LAHORE,2502.0
95475,2502100209.0,Punjab,Urban,25021002.0,Unknown,1000.0,25021002.0,1979.2511163432653,2502,LAHORE,2502.0
95476,2502100209.0,Punjab,Urban,25021002.0,fuel,1900.0,25021002.0,1979.2511163432653,2502,LAHORE,2502.0
95477,2502100209.0,Punjab,Urban,25021002.0,medical,8000.0,25021002.0,1979.2511163432653,2502,LAHORE,2502.0
95478,2502100209.0,Punjab,Urban,25021002.0,medical,1200.0,25021002.0,1979.2511163432653,2502,LAHORE,2502.0
