vor_id,com_value_sqyard,area_sq,area_sqrt,geometry,res_value_sqyard
vor186,30000,969166.6726049405,984.4626313908215,"POLYGON ((73.1572356553762262 33.6885723592409363, 73.1752019610586188 33.6885723592409434, 73.1752019610586188 33.7035201889519982, 73.1572356553762262 33.7035201889519982, 73.1572356553762262 33.6885723592409363))",16625
vor187,112860,968998.0530098082,984.3769872410712,"POLYGON ((73.1752019610586188 33.7184654179782086, 73.1572356553762262 33.7184654179782086, 73.1572356553762262 33.7035201889519982, 73.1752019610586188 33.7035201889519982, 73.1752019610586188 33.7184654179782086))",47520
vor188,112860,968829.3968287349,984.2913170544251,"POLYGON ((73.1752019610586188 33.7184654179782086, 73.1752019610586188 33.7334080457553611, 73.1572356553762262 33.7334080457553611, 73.1572356553762262 33.7184654179782086, 73.1752019610586188 33.7184654179782086))",47520
vor189,112860,968660.7041217304,984.2056208545704,"POLYGON ((73.1752019610586188 33.7334080457553611, 73.1752019610586188 33.7483480717200592, 73.1572356553762262 33.7483480717200592, 73.1572356553762262 33.7334080457553611, 73.1752019610586188 33.7334080457553611))",47520
vor190,112860,968491.9749393596,984.1198986604019,"POLYGON ((73.1752019610586188 33.7483480717200592, 73.1752019610586188 33.7632854953097166, 73.1572356553762262 33.7632854953097166, 73.1572356553762262 33.7483480717200592, 73.1752019610586188 33.7483480717200592))",47520
vor191,112860,968323.2093273351,984.0341504883532,"POLYGON ((73.1752019610586188 33.7632854953097166, 73.1752019610586188 33.7782203159625141, 73.1572356553762262 33.7782203159625141, 73.1572356553762262 33.7632854953097166, 73.1752019610586188 33.7632854953097166))",47520
vor192,112860,968154.4073466028,983.9483763626031,"POLYGON ((73.1572356553762262 33.7782203159625141, 73.1752019610586188 33.7782203159625141, 73.1752019610586188 33.7931525331174925, 73.1572356553762262 33.7931525331174925, 73.1572356553762262 33.7782203159625141))",47520
vor193,112860,693363.8664415688,832.6847341230466,"POLYGON ((73.1752019610586188 33.8059915336949288, 73.1688094010000327 33.8038605910000456, 73.1590739520000284 33.8006153050000648, 73.1527778984047501 33.7985165327773203, 73.1572356553762262 33.7931525331174925, 73.1752019610586188 33.7931525331174925, 73.1752019610586188 33.8059915336949288))",47520
vor194,30000,1047349.6747794454,1023.4010332120275,"POLYGON ((73.1752019610586188 33.4758817415036276, 73.1761590530000490 33.4762720620000778, 73.1796399260000499 33.4776916290000486, 73.1911072780000609 33.4823682340000346, 73.1990763333715648 33.4869296759577750, 73.1931682667410115 33.4940141688589463, 73.1752019610586188 33.4940141688589463, 73.1752019610586188 33.4758817415036276))",18000
vor195,30000,970350.8960910281,985.0639045721999,"POLYGON ((73.1931682667410115 33.4940141688589463, 73.1931682667410115 33.5089957557629887, 73.1752019610586188 33.5089957557629887, 73.1752019610586188 33.4940141688589463, 73.1931682667410115 33.4940141688589463))",18000
vor196,30000,970182.9306872601,984.9786447874188,"POLYGON ((73.1752019610586188 33.5089957557629887, 73.1931682667410115 33.5089957557629887, 73.1931682667410115 33.5239747493903337, 73.1752019610586188 33.5239747493903337, 73.1752019610586188 33.5089957557629887))",18000
vor197,30000,970014.9280557176,984.8933587225155,"POLYGON ((73.1931682667410115 33.5239747493903337, 73.1931682667410115 33.5389511491662589, 73.1752019610586188 33.5389511491662589, 73.1752019610586188 33.5239747493903337, 73.1931682667410115 33.5239747493903337))",18000
vor198,30000,969846.8882562646,984.8080464010561,"POLYGON ((73.1931682667410115 33.5539249545168730, 73.1752019610586188 33.5539249545168730, 73.1752019610586188 33.5389511491662589, 73.1931682667410115 33.5389511491662589, 73.1931682667410115 33.5539249545168730))",18000
vor199,30000,969678.8113373092,984.7227078407958,"POLYGON ((73.1752019610586188 33.5539249545168730, 73.1931682667410115 33.5539249545168730, 73.1931682667410115 33.5688961648690949, 73.1752019610586188 33.5688961648690949, 73.1752019610586188 33.5539249545168730))",8208
vor200,30000,969510.6973534639,984.6373430626445,"POLYGON ((73.1931682667410115 33.5688961648690949, 73.1931682667410115 33.5838647796506535, 73.1752019610586188 33.5838647796506535, 73.1752019610586188 33.5688961648690949, 73.1931682667410115 33.5688961648690949))",8208
vor201,30000,969342.5463546148,984.5519520851171,"POLYGON ((73.1931682667410115 33.5988307982900665, 73.1752019610586188 33.5988307982900665, 73.1752019610586188 33.5838647796506535, 73.1931682667410115 33.5838647796506535, 73.1931682667410115 33.5988307982900665))",8208
vor202,30000,969174.3583936449,984.4665349282549,"POLYGON ((73.1931682667410115 33.5988307982900665, 73.1931682667410115 33.6137942202166755, 73.1752019610586188 33.6137942202166755, 73.1752019610586188 33.5988307982900665, 73.1931682667410115 33.5988307982900665))",8208
vor203,30000,969006.1335240417,984.381091612411,"POLYGON ((73.1931682667410115 33.6137942202166755, 73.1931682667410115 33.6287550448606254, 73.1752019610586188 33.6287550448606254, 73.1752019610586188 33.6137942202166755, 73.1931682667410115 33.6137942202166755))",8208
vor204,30000,968837.871797782,984.2956221571759,"POLYGON ((73.1752019610586188 33.6437132716528637, 73.1752019610586188 33.6287550448606254, 73.1931682667410115 33.6287550448606254, 73.1931682667410115 33.6437132716528637, 73.1752019610586188 33.6437132716528637))",8208
vor205,30000,968669.5732656535,984.2101265815412,"POLYGON ((73.1931682667410115 33.6586689000251482, 73.1752019610586188 33.6586689000251482, 73.1752019610586188 33.6437132716528637, 73.1931682667410115 33.6437132716528637, 73.1931682667410115 33.6586689000251482))",18325
vor206,30000,968501.2379821223,984.1246049063718,"POLYGON ((73.1931682667410115 33.6586689000251482, 73.1931682667410115 33.6736219294100536, 73.1752019610586188 33.6736219294100536, 73.1752019610586188 33.6586689000251482, 73.1931682667410115 33.6586689000251482))",16625
vor207,30000,968332.8659974822,984.0390571504173,"POLYGON ((73.1752019610586188 33.6885723592409434, 73.1752019610586188 33.6736219294100536, 73.1931682667410115 33.6736219294100536, 73.1931682667410115 33.6885723592409434, 73.1752019610586188 33.6885723592409434))",16625
vor208,30000,968164.4573655059,983.9534833342001,"POLYGON ((73.1752019610586188 33.7035201889519982, 73.1752019610586188 33.6885723592409434, 73.1931682667410115 33.6885723592409434, 73.1931682667410115 33.7035201889519982, 73.1752019610586188 33.7035201889519982))",16625
vor209,30000,967996.0121377958,983.8678834771445,"POLYGON ((73.1752019610586188 33.7035201889519982, 73.1931682667410115 33.7035201889519982, 73.1931682667410115 33.7184654179782086, 73.1752019610586188 33.7184654179782086, 73.1752019610586188 33.7035201889519982))",18325
vor210,30000,967827.5303661677,983.7822575987877,"POLYGON ((73.1931682667410115 33.7184654179782086, 73.1931682667410115 33.7334080457553611, 73.1752019610586188 33.7334080457553611, 73.1752019610586188 33.7184654179782086, 73.1931682667410115 33.7184654179782086))",18325
vor211,30000,967659.0121039783,983.6966057194558,"POLYGON ((73.1752019610586188 33.7483480717200592, 73.1752019610586188 33.7334080457553611, 73.1931682667410115 33.7334080457553611, 73.1931682667410115 33.7483480717200592, 73.1752019610586188 33.7483480717200592))",18325
vor212,112860,967490.457403029,983.6109278586879,"POLYGON ((73.1931682667410115 33.7483480717200592, 73.1931682667410115 33.7632854953097166, 73.1752019610586188 33.7632854953097166, 73.1752019610586188 33.7483480717200592, 73.1931682667410115 33.7483480717200592))",47520
vor213,112860,967321.866313218,983.5252240350616,"POLYGON ((73.1752019610586188 33.7632854953097166, 73.1931682667410115 33.7632854953097166, 73.1931682667410115 33.7782203159625141, 73.1752019610586188 33.7782203159625141, 73.1752019610586188 33.7632854953097166))",47520
vor214,112860,967153.2388896488,983.4394942698045,"POLYGON ((73.1752019610586188 33.7782203159625141, 73.1931682667410115 33.7782203159625141, 73.1931682667410115 33.7931525331174925, 73.1752019610586188 33.7931525331174925, 73.1752019610586188 33.7782203159625141))",47520
vor215,112860,932259.8041798251,965.536019100181,"POLYGON ((73.1931682667410115 33.8064731248102674, 73.1924028030000500 33.8066667160000520, 73.1915925830000447 33.8068716260000315, 73.1838150860000383 33.8088388610000266, 73.1838145850000501 33.8088387370000305, 73.1835429360000376 33.8087716260000661, 73.1835388840000292 33.8087706250000792, 73.1754875440000774 33.8060867320000398, 73.1752019610586188 33.8059915336949288, 73.1752019610586188 33.7931525331174925, 73.1931682667410115 33.7931525331174925, 73.1931682667410115 33.8064731248102674))",47520
vor216,30000,1202225.4769348872,1096.460431084901,"POLYGON ((73.1990763333715648 33.4869296759577750, 73.2071781610000585 33.4915671160000556, 73.2111345724234042 33.4938723973212262, 73.2111345724234042 33.5089957557629887, 73.1931682667410115 33.5089957557629887, 73.1931682667410115 33.4940141688589463, 73.1990763333715648 33.4869296759577750))",18000
vor217,30000,969178.5237400741,984.4686504607824,"POLYGON ((73.1931682667410115 33.5239747493903337, 73.1931682667410115 33.5089957557629887, 73.2111345724234042 33.5089957557629887, 73.2111345724234042 33.5239747493903337, 73.1931682667410115 33.5239747493903337))",18000
vor218,30000,969010.6950392332,984.3834085554435,"POLYGON ((73.2111345724234042 33.5389511491662589, 73.1931682667410115 33.5389511491662589, 73.1931682667410115 33.5239747493903337, 73.2111345724234042 33.5239747493903337, 73.2111345724234042 33.5389511491662589))",18000
vor219,30000,968842.8292070932,984.2981404061949,"POLYGON ((73.2111345724234042 33.5389511491662589, 73.2111345724234042 33.5539249545168730, 73.1931682667410115 33.5539249545168730, 73.1931682667410115 33.5389511491662589, 73.2111345724234042 33.5389511491662589))",18000
vor220,30000,968674.9262946106,984.2128460321022,"POLYGON ((73.1931682667410115 33.5539249545168730, 73.2111345724234042 33.5539249545168730, 73.2111345724234042 33.5688961648690949, 73.1931682667410115 33.5688961648690949, 73.1931682667410115 33.5539249545168730))",18000
vor221,30000,968506.9863531305,984.1275254524337,"POLYGON ((73.2111345724234042 33.5838647796506535, 73.1931682667410115 33.5838647796506535, 73.1931682667410115 33.5688961648690949, 73.2111345724234042 33.5688961648690949, 73.2111345724234042 33.5838647796506535))",18000
vor222,30000,968339.0094375403,984.0421786882615,"POLYGON ((73.1931682667410115 33.5838647796506535, 73.2111345724234042 33.5838647796506535, 73.2111345724234042 33.5988307982900665, 73.1931682667410115 33.5988307982900665, 73.1931682667410115 33.5838647796506535))",8208
vor223,30000,968170.995597766,983.956805758142,"POLYGON ((73.2111345724234042 33.5988307982900665, 73.2111345724234042 33.6137942202166755, 73.1931682667410115 33.6137942202166755, 73.1931682667410115 33.5988307982900665, 73.2111345724234042 33.5988307982900665))",8208
vor224,30000,968002.9448881543,983.8714066828827,"POLYGON ((73.2111345724234042 33.6287550448606254, 73.1931682667410115 33.6287550448606254, 73.1931682667410115 33.6137942202166755, 73.2111345724234042 33.6137942202166755, 73.2111345724234042 33.6287550448606254))",8208
vor225,30000,967834.8573582089,983.7859814808345,"POLYGON ((73.2111345724234042 33.6287550448606254, 73.2111345724234042 33.6437132716528637, 73.1931682667410115 33.6437132716528637, 73.1931682667410115 33.6287550448606254, 73.2111345724234042 33.6287550448606254))",8208
vor226,30000,967666.7330627204,983.7005301730402,"POLYGON ((73.2111345724234042 33.6586689000251482, 73.1931682667410115 33.6586689000251482, 73.1931682667410115 33.6437132716528637, 73.2111345724234042 33.6437132716528637, 73.2111345724234042 33.6586689000251482))",18325
vor227,30000,967498.5720507607,983.6150527776406,"POLYGON ((73.2111345724234042 33.6586689000251482, 73.2111345724234042 33.6736219294100536, 73.1931682667410115 33.6736219294100536, 73.1931682667410115 33.6586689000251482, 73.2111345724234042 33.6586689000251482))",18325
vor228,30000,967330.3743786056,983.5295493164431,"POLYGON ((73.2111345724234042 33.6736219294100536, 73.2111345724234042 33.6885723592409434, 73.1931682667410115 33.6885723592409434, 73.1931682667410115 33.6736219294100536, 73.2111345724234042 33.6736219294100536))",16625
vor229,30000,967162.1400964797,983.444019808184,"POLYGON ((73.2111345724234042 33.7035201889519982, 73.1931682667410115 33.7035201889519982, 73.1931682667410115 33.6885723592409434, 73.2111345724234042 33.6885723592409434, 73.2111345724234042 33.7035201889519982))",18325
vor230,30000,966993.8692559266,983.3584642722747,"POLYGON ((73.1931682667410115 33.7184654179782086, 73.1931682667410115 33.7035201889519982, 73.2111345724234042 33.7035201889519982, 73.2111345724234042 33.7184654179782086, 73.1931682667410115 33.7184654179782086))",18325
vor231,30000,966825.5619080391,983.2728827279024,"POLYGON ((73.2111345724234042 33.7184654179782086, 73.2111345724234042 33.7334080457553611, 73.1931682667410115 33.7334080457553611, 73.1931682667410115 33.7184654179782086, 73.2111345724234042 33.7184654179782086))",18325
vor232,30000,966657.2181104396,983.1872751975789,"POLYGON ((73.1931682667410115 33.7334080457553611, 73.2111345724234042 33.7334080457553611, 73.2111345724234042 33.7483480717200592, 73.1931682667410115 33.7483480717200592, 73.1931682667410115 33.7334080457553611))",18325
vor233,30000,966488.8379085828,983.1016416976338,"POLYGON ((73.1931682667410115 33.7483480717200592, 73.2111345724234042 33.7483480717200592, 73.2111345724234042 33.7632854953097166, 73.1931682667410115 33.7632854953097166, 73.1931682667410115 33.7483480717200592))",20630
vor234,30000,966320.4213578895,983.0159822494696,"POLYGON ((73.1931682667410115 33.7632854953097166, 73.2111345724234042 33.7632854953097166, 73.2111345724234042 33.7782203159625141, 73.1931682667410115 33.7782203159625141, 73.1931682667410115 33.7632854953097166))",20630
vor235,30000,966151.9685110501,982.9302968731049,"POLYGON ((73.1931682667410115 33.7782203159625141, 73.2111345724234042 33.7782203159625141, 73.2111345724234042 33.7931525331174925, 73.1931682667410115 33.7931525331174925, 73.1931682667410115 33.7782203159625141))",20630
vor236,112860,766121.1067710617,875.2834436747114,"POLYGON ((73.2160583833685479 33.7990773335056360, 73.2140670120000436 33.7998071700000651, 73.2121518900000297 33.8005090610000707, 73.2101622740000835 33.8012382540000544, 73.2101829850000740 33.8012373840000464, 73.2019137630000500 33.8042613270000629, 73.1931682667410115 33.8064731248102674, 73.1931682667410115 33.7931525331174925, 73.2111345724234042 33.7931525331174925, 73.2160583833685479 33.7990773335056360))",47520
vor237,30000,660702.7157453618,812.8362170482819,"POLYGON ((73.2111345724234042 33.4938723973212262, 73.2142394970000510 33.4956815430000461, 73.2227613060000522 33.5006469450000282, 73.2234643820000315 33.5010566060000770, 73.2258153170000696 33.5024331440000651, 73.2258268380000459 33.5024398900000620, 73.2258351140000627 33.5024447360000295, 73.2276245280000353 33.5034924880000631, 73.2316947277125507 33.5058848751555161, 73.2291008781057968 33.5089957557629887, 73.2111345724234042 33.5089957557629887, 73.2111345724234042 33.4938723973212262))",18000
vor238,30000,968174.0146669904,983.9583399041803,"POLYGON ((73.2111345724234042 33.5239747493903337, 73.2111345724234042 33.5089957557629887, 73.2291008781057968 33.5089957557629887, 73.2291008781057968 33.5239747493903337, 73.2111345724234042 33.5239747493903337))",18000
vor239,30000,968006.359912772,983.8731421848917,"POLYGON ((73.2111345724234042 33.5389511491662589, 73.2111345724234042 33.5239747493903337, 73.2291008781057968 33.5239747493903337, 73.2291008781057968 33.5389511491662589, 73.2111345724234042 33.5389511491662589))",18000
vor240,30000,967838.6680664407,983.7879182356535,"POLYGON ((73.2291008781057968 33.5389511491662589, 73.2291008781057968 33.5539249545168730, 73.2111345724234042 33.5539249545168730, 73.2111345724234042 33.5389511491662589, 73.2291008781057968 33.5389511491662589))",18000
vor241,30000,967670.9391756426,983.702668073866,"POLYGON ((73.2291008781057968 33.5539249545168730, 73.2291008781057968 33.5688961648690949, 73.2111345724234042 33.5688961648690949, 73.2111345724234042 33.5539249545168730, 73.2291008781057968 33.5539249545168730))",18000
vor242,30000,967503.1732991214,983.6173917225749,"POLYGON ((73.2291008781057968 33.5838647796506535, 73.2111345724234042 33.5838647796506535, 73.2111345724234042 33.5688961648690949, 73.2291008781057968 33.5688961648690949, 73.2291008781057968 33.5838647796506535))",18000
vor243,30000,967335.3704824876,983.5320891981551,"POLYGON ((73.2111345724234042 33.5988307982900665, 73.2111345724234042 33.5838647796506535, 73.2291008781057968 33.5838647796506535, 73.2291008781057968 33.5988307982900665, 73.2111345724234042 33.5988307982900665))",18000
vor244,30000,967167.5307822034,983.446760522502,"POLYGON ((73.2291008781057968 33.6137942202166755, 73.2111345724234042 33.6137942202166755, 73.2111345724234042 33.5988307982900665, 73.2291008781057968 33.5988307982900665, 73.2291008781057968 33.6137942202166755))",8208
vor245,30000,966999.6542478319,983.361405714009,"POLYGON ((73.2291008781057968 33.6137942202166755, 73.2291008781057968 33.6287550448606254, 73.2111345724234042 33.6287550448606254, 73.2111345724234042 33.6137942202166755, 73.2291008781057968 33.6137942202166755))",8208
vor246,30000,966831.7409339842,983.2760247936407,"POLYGON ((73.2291008781057968 33.6287550448606254, 73.2291008781057968 33.6437132716528566, 73.2111345724234042 33.6437132716528637, 73.2111345724234042 33.6287550448606254, 73.2291008781057968 33.6287550448606254))",8208
vor247,30000,966663.790890793,983.1906177800889,"POLYGON ((73.2111345724234042 33.6586689000251482, 73.2111345724234042 33.6437132716528637, 73.2291008781057968 33.6437132716528566, 73.2291008781057968 33.6586689000251482, 73.2111345724234042 33.6586689000251482))",18325
vor248,30000,966495.8041700632,983.1051846929012,"POLYGON ((73.2111345724234042 33.6586689000251482, 73.2291008781057968 33.6586689000251482, 73.2291008781057968 33.6736219294100536, 73.2111345724234042 33.6736219294100536, 73.2111345724234042 33.6586689000251482))",18325
vor249,30000,966327.7808283828,983.0197255540617,"POLYGON ((73.2111345724234042 33.6736219294100536, 73.2291008781057968 33.6736219294100536, 73.2291008781057968 33.6885723592409434, 73.2111345724234042 33.6885723592409434, 73.2111345724234042 33.6736219294100536))",18325
vor250,30000,966159.7209134228,982.934240381025,"POLYGON ((73.2291008781057968 33.7035201889519982, 73.2111345724234042 33.7035201889519982, 73.2111345724234042 33.6885723592409434, 73.2291008781057968 33.6885723592409434, 73.2291008781057968 33.7035201889519982))",20630
vor251,30000,965991.624475329,982.8487291925085,"POLYGON ((73.2291008781057968 33.7184654179782086, 73.2111345724234042 33.7184654179782086, 73.2111345724234042 33.7035201889519982, 73.2291008781057968 33.7035201889519982, 73.2291008781057968 33.7184654179782086))",20630
vor252,30000,965823.4915727298,982.7631920115496,"POLYGON ((73.2291008781057968 33.7334080457553611, 73.2111345724234042 33.7334080457553611, 73.2111345724234042 33.7184654179782086, 73.2291008781057968 33.7184654179782086, 73.2291008781057968 33.7334080457553611))",20630
vor253,30000,965655.3222528774,982.6776288554031,"POLYGON ((73.2291008781057968 33.7334080457553611, 73.2291008781057968 33.7483480717200592, 73.2111345724234042 33.7483480717200592, 73.2111345724234042 33.7334080457553611, 73.2291008781057968 33.7334080457553611))",20630
vor254,30000,965487.1165724322,982.5920397461157,"POLYGON ((73.2111345724234042 33.7483480717200592, 73.2291008781057968 33.7483480717200592, 73.2291008781057968 33.7632854953097166, 73.2111345724234042 33.7632854953097166, 73.2111345724234042 33.7483480717200592))",20630
vor255,30000,965318.8745763977,982.5064246998071,"POLYGON ((73.2291008781057968 33.7632854953097166, 73.2291008781057968 33.7782203159625141, 73.2111345724234042 33.7782203159625141, 73.2111345724234042 33.7632854953097166, 73.2291008781057968 33.7632854953097166))",20630
vor256,30000,1211886.8307554717,1100.8573162565037,"POLYGON ((73.2291008781057968 33.7951979198102990, 73.2267522190000477 33.7962827030000312, 73.2262062380000316 33.7964202030000251, 73.2169435730000373 33.7987529120000545, 73.2160583833685479 33.7990773335056360, 73.2111345724234042 33.7931525331174925, 73.2111345724234042 33.7782203159625141, 73.2291008781057968 33.7782203159625141, 73.2291008781057968 33.7951979198102990))",20630
vor257,30000,714776.7480966173,845.4447043400398,"POLYGON ((73.2316947277125507 33.5058848751555161, 73.2326639060000844 33.5064545400000497, 73.2393802990000609 33.5138947440000265, 73.2398389670000824 33.5144009460000234, 73.2429317250000622 33.5178142230000731, 73.2454770320000534 33.5206233140000336, 73.2476066990000731 33.5229736900000717, 73.2478635950000694 33.5232572090000644, 73.2478608620000387 33.5232593570000290, 73.2480190720000337 33.5234343050000234, 73.2480191080000509 33.5234343450000551, 73.2485078071393190 33.5239747493903337, 73.2291008781057968 33.5239747493903337, 73.2291008781057968 33.5089957557629887, 73.2316947277125507 33.5058848751555161))",18000
vor258,30000,1176733.1207362255,1084.7733038456586,"POLYGON ((73.2485078071393190 33.5239747493903337, 73.2507882290000794 33.5264964440000313, 73.2542539580174576 33.5303288521975631, 73.2470671837881753 33.5389511491662589, 73.2291008781057968 33.5389511491662589, 73.2291008781057968 33.5239747493903337, 73.2485078071393190 33.5239747493903337))",18000
vor259,30000,966834.4049272254,983.277379444491,"POLYGON ((73.2291008781057968 33.5389511491662589, 73.2470671837881753 33.5389511491662589, 73.2470671837881895 33.5539249545168730, 73.2291008781057968 33.5539249545168730, 73.2291008781057968 33.5389511491662589))",18000
vor260,30000,966666.8500788526,983.1921735240027,"POLYGON ((73.2470671837881753 33.5688961648691020, 73.2291008781057968 33.5688961648690949, 73.2291008781057968 33.5539249545168730, 73.2470671837881895 33.5539249545168730, 73.2470671837881753 33.5688961648691020))",18000
vor261,30000,966499.2582808449,983.1069414264375,"POLYGON ((73.2470671837881753 33.5838647796506535, 73.2291008781057968 33.5838647796506535, 73.2291008781057968 33.5688961648690949, 73.2470671837881753 33.5688961648691020, 73.2470671837881753 33.5838647796506535))",18000
vor262,30000,966331.6295818333,983.021683169722,"POLYGON ((73.2291008781057968 33.5838647796506535, 73.2470671837881753 33.5838647796506535, 73.2470671837881753 33.5988307982900665, 73.2291008781057968 33.5988307982900665, 73.2291008781057968 33.5838647796506535))",18000
vor263,30000,966163.964038605,982.9363987759356,"POLYGON ((73.2470671837881753 33.6137942202166755, 73.2291008781057968 33.6137942202166755, 73.2291008781057968 33.5988307982900665, 73.2470671837881753 33.5988307982900665, 73.2470671837881753 33.6137942202166755))",18000
vor264,30000,965996.261700923,982.8510882635899,"POLYGON ((73.2470671837881753 33.6137942202166755, 73.2470671837881753 33.6287550448606254, 73.2291008781057968 33.6287550448606254, 73.2291008781057968 33.6137942202166755, 73.2470671837881753 33.6137942202166755))",18000
vor265,30000,965828.5226164027,982.7657516501085,"POLYGON ((73.2291008781057968 33.6287550448606254, 73.2470671837881753 33.6287550448606254, 73.2470671837881753 33.6437132716528637, 73.2291008781057968 33.6437132716528566, 73.2291008781057968 33.6287550448606254))",8208
vor266,30000,965660.7468443145,982.6803889588489,"POLYGON ((73.2470671837881753 33.6437132716528637, 73.2470671837881753 33.6586689000251482, 73.2291008781057968 33.6586689000251482, 73.2291008781057968 33.6437132716528566, 73.2470671837881753 33.6437132716528637))",18325
vor267,30000,965492.9344359272,982.5950002091031,"POLYGON ((73.2470671837881753 33.6586689000251482, 73.2470671837881753 33.6736219294100536, 73.2291008781057968 33.6736219294100536, 73.2291008781057968 33.6586689000251482, 73.2470671837881753 33.6586689000251482))",18325
vor268,30000,965325.085437372,982.509585417553,"POLYGON ((73.2291008781057968 33.6885723592409434, 73.2291008781057968 33.6736219294100536, 73.2470671837881753 33.6736219294100536, 73.2470671837881753 33.6885723592409363, 73.2291008781057968 33.6885723592409434))",20630
vor269,30000,965157.1999080465,982.4241446076367,"POLYGON ((73.2291008781057968 33.7035201889519982, 73.2291008781057968 33.6885723592409434, 73.2470671837881753 33.6885723592409363, 73.2470671837881753 33.7035201889519982, 73.2291008781057968 33.7035201889519982))",20630
vor270,30000,964989.2778948959,982.3386777964593,"POLYGON ((73.2291008781057968 33.7184654179782086, 73.2291008781057968 33.7035201889519982, 73.2470671837881753 33.7035201889519982, 73.2470671837881753 33.7184654179782086, 73.2291008781057968 33.7184654179782086))",20630
vor271,30000,964821.3194517894,982.2531850046552,"POLYGON ((73.2291008781057968 33.7334080457553611, 73.2291008781057968 33.7184654179782086, 73.2470671837881753 33.7184654179782086, 73.2470671837881895 33.7334080457553611, 73.2291008781057968 33.7334080457553611))",20630
vor272,30000,964653.3246306187,982.1676662518568,"POLYGON ((73.2470671837881895 33.7334080457553611, 73.2470671837881753 33.7483480717200592, 73.2291008781057968 33.7483480717200592, 73.2291008781057968 33.7334080457553611, 73.2470671837881895 33.7334080457553611))",20630
vor273,30000,964485.293485414,982.08212155879,"POLYGON ((73.2470671837881753 33.7483480717200592, 73.2470671837881753 33.7632854953097166, 73.2291008781057968 33.7632854953097166, 73.2291008781057968 33.7483480717200592, 73.2470671837881753 33.7483480717200592))",20630
vor274,30000,964317.2260629311,981.9965509424823,"POLYGON ((73.2470671837881753 33.7632854953097166, 73.2470671837881753 33.7782203159625141, 73.2291008781057968 33.7782203159625141, 73.2291008781057968 33.7632854953097166, 73.2470671837881753 33.7632854953097166))",20630
vor275,30000,856649.283870879,925.5535013552047,"POLYGON ((73.2499937140414374 33.7817411831448453, 73.2469672370000353 33.7860808760000282, 73.2417236310000703 33.7890955860000304, 73.2398069080000482 33.7901975690000427, 73.2378151210000397 33.7911730430000716, 73.2371645100000705 33.7914916790000461, 73.2349590160000616 33.7924922020000622, 73.2327053250000404 33.7935331220000421, 73.2326447470000517 33.7935611010000798, 73.2291008781057968 33.7951979198102990, 73.2291008781057968 33.7782203159625141, 73.2470671837881753 33.7782203159625141, 73.2499937140414374 33.7817411831448453))",20630
vor276,30000,1332032.629061032,1154.137179481292,"POLYGON ((73.2542539580174576 33.5303288521975631, 73.2567574190000528 33.5330971830000522, 73.2567746040000429 33.5330917150000687, 73.2624907530000655 33.5394002590000468, 73.2699670890000334 33.5466957930000262, 73.2699711610000577 33.5467082160000700, 73.2699386080000750 33.5467101310000544, 73.2699462330000415 33.5467326920000346, 73.2703311930000609 33.5478717130000632, 73.2707565300000283 33.5491280390000384, 73.2689480210000283 33.5500362270000778, 73.2676011050000398 33.5515524750000509, 73.2688424247147054 33.5539249545168730, 73.2470671837881895 33.5539249545168730, 73.2470671837881753 33.5389511491662589, 73.2542539580174576 33.5303288521975631))",18000
vor277,30000,1203316.0317430939,1096.9576253179034,"POLYGON ((73.2688424247147054 33.5539249545168730, 73.2703091020000556 33.5567281500000263, 73.2710167100000831 33.5579050810000581, 73.2710167320000778 33.5579051170000753, 73.2710863770000742 33.5580209540000283, 73.2711071910000555 33.5580026380000618, 73.2722848810000755 33.5599652760000708, 73.2723646388457155 33.5600976051694033, 73.2650334894705679 33.5688961648691020, 73.2470671837881753 33.5688961648691020, 73.2470671837881895 33.5539249545168730, 73.2688424247147054 33.5539249545168730))",18000
vor278,30000,965495.2414061598,982.5961741255458,"POLYGON ((73.2470671837881753 33.5838647796506535, 73.2470671837881753 33.5688961648691020, 73.2650334894705679 33.5688961648691020, 73.2650334894705679 33.5838647796506535, 73.2470671837881753 33.5838647796506535))",18000
vor279,30000,965327.7868441725,982.5109601649095,"POLYGON ((73.2470671837881753 33.5838647796506535, 73.2650334894705679 33.5838647796506535, 73.2650334894705679 33.5988307982900665, 73.2470671837881753 33.5988307982900665, 73.2470671837881753 33.5838647796506535))",18000
vor280,30000,965160.2954736117,982.4257200794428,"POLYGON ((73.2470671837881753 33.6137942202166755, 73.2470671837881753 33.5988307982900665, 73.2650334894705679 33.5988307982900665, 73.2650334894705679 33.6137942202166755, 73.2470671837881753 33.6137942202166755))",18000
vor281,30000,964992.767346513,982.3404538888302,"POLYGON ((73.2470671837881753 33.6137942202166755, 73.2650334894705679 33.6137942202166755, 73.2650334894705679 33.6287550448606254, 73.2470671837881753 33.6287550448606254, 73.2470671837881753 33.6137942202166755))",18000
vor282,30000,964825.2025151585,982.2551616128868,"POLYGON ((73.2650334894705679 33.6437132716528637, 73.2470671837881753 33.6437132716528637, 73.2470671837881753 33.6287550448606254, 73.2650334894705679 33.6287550448606254, 73.2650334894705679 33.6437132716528637))",18000
vor283,30000,964657.6010307719,982.1698432708937,"POLYGON ((73.2650334894705679 33.6437132716528637, 73.2650334894705679 33.6586689000251482, 73.2470671837881753 33.6586689000251482, 73.2470671837881753 33.6437132716528637, 73.2650334894705679 33.6437132716528637))",16625
