,hhcode,Province,Region,PSU,itc,v1,psu,weight,district,stratum,code
46816,2012100906.0,Punjab,Urban,20121009.0,men_clothing,6000.0,20121009.0,3232.8761904761905,2012,ISLAMABAD,2012.0
46817,2012100906.0,Punjab,Urban,20121009.0,women_clothing,2000.0,20121009.0,3232.8761904761905,2012,ISLAMABAD,2012.0
46818,2012100906.0,Punjab,Urban,20121009.0,house_tax,4800.0,20121009.0,3232.8761904761905,2012,ISLAMABAD,2012.0
46819,2012100906.0,Punjab,Urban,20121009.0,medical,10000.0,20121009.0,3232.8761904761905,2012,ISLAMABAD,2012.0
46820,2012100906.0,Punjab,Urban,20121009.0,medical,2000.0,20121009.0,3232.8761904761905,2012,ISLAMABAD,2012.0
46821,2012100906.0,Punjab,Urban,20121009.0,Unknown,300.0,20121009.0,3232.8761904761905,2012,ISLAMABAD,2012.0
46822,2012100906.0,Punjab,Urban,20121009.0,fuel,24000.0,20121009.0,3232.8761904761905,2012,ISLAMABAD,2012.0
46823,2012100906.0,Punjab,Urban,20121009.0,transport,2500.0,20121009.0,3232.8761904761905,2012,ISLAMABAD,2012.0
46824,2012100906.0,Punjab,Urban,20121009.0,transport,14000.0,20121009.0,3232.8761904761905,2012,ISLAMABAD,2012.0
46825,2012100906.0,Punjab,Urban,20121009.0,telecom,30000.0,20121009.0,3232.8761904761905,2012,ISLAMABAD,2012.0
46826,2012100906.0,Punjab,Urban,20121009.0,internet,7200.0,20121009.0,3232.8761904761905,2012,ISLAMABAD,2012.0
46827,2012100910.0,Punjab,Urban,20121009.0,bread_other,200.0,20121009.0,3232.8761904761905,2012,ISLAMABAD,2012.0
46828,2012100910.0,Punjab,Urban,20121009.0,men_clothing,10000.0,20121009.0,3232.8761904761905,2012,ISLAMABAD,2012.0
46829,2012100910.0,Punjab,Urban,20121009.0,women_clothing,5000.0,20121009.0,3232.8761904761905,2012,ISLAMABAD,2012.0
46830,2012100910.0,Punjab,Urban,20121009.0,medical,1500.0,20121009.0,3232.8761904761905,2012,ISLAMABAD,2012.0
46831,2012100910.0,Punjab,Urban,20121009.0,fuel,60000.0,20121009.0,3232.8761904761905,2012,ISLAMABAD,2012.0
46832,2012100910.0,Punjab,Urban,20121009.0,transport,1000.0,20121009.0,3232.8761904761905,2012,ISLAMABAD,2012.0
46833,2012100910.0,Punjab,Urban,20121009.0,transport,3000.0,20121009.0,3232.8761904761905,2012,ISLAMABAD,2012.0
46834,2012100910.0,Punjab,Urban,20121009.0,telecom,24000.0,20121009.0,3232.8761904761905,2012,ISLAMABAD,2012.0
46835,2012100910.0,Punjab,Urban,20121009.0,internet,6000.0,20121009.0,3232.8761904761905,2012,ISLAMABAD,2012.0
46836,2012100911.0,Punjab,Urban,20121009.0,bread_other,50.0,20121009.0,3232.8761904761905,2012,ISLAMABAD,2012.0
46837,2012100911.0,Punjab,Urban,20121009.0,men_clothing,15000.0,20121009.0,3232.8761904761905,2012,ISLAMABAD,2012.0
46838,2012100911.0,Punjab,Urban,20121009.0,women_clothing,5000.0,20121009.0,3232.8761904761905,2012,ISLAMABAD,2012.0
46839,2012100911.0,Punjab,Urban,20121009.0,medical,48000.0,20121009.0,3232.8761904761905,2012,ISLAMABAD,2012.0
46840,2012100911.0,Punjab,Urban,20121009.0,medical,10000.0,20121009.0,3232.8761904761905,2012,ISLAMABAD,2012.0
46841,2012100911.0,Punjab,Urban,20121009.0,fuel,12000.0,20121009.0,3232.8761904761905,2012,ISLAMABAD,2012.0
46842,2012100911.0,Punjab,Urban,20121009.0,transport,20000.0,20121009.0,3232.8761904761905,2012,ISLAMABAD,2012.0
46843,2012100911.0,Punjab,Urban,20121009.0,transport,65000.0,20121009.0,3232.8761904761905,2012,ISLAMABAD,2012.0
46844,2012100911.0,Punjab,Urban,20121009.0,Unknown,34000.0,20121009.0,3232.8761904761905,2012,ISLAMABAD,2012.0
46845,2012100911.0,Punjab,Urban,20121009.0,Unknown,16000.0,20121009.0,3232.8761904761905,2012,ISLAMABAD,2012.0
46846,2012100911.0,Punjab,Urban,20121009.0,telecom,18000.0,20121009.0,3232.8761904761905,2012,ISLAMABAD,2012.0
46847,2012100911.0,Punjab,Urban,20121009.0,internet,36000.0,20121009.0,3232.8761904761905,2012,ISLAMABAD,2012.0
46848,2012100912.0,Punjab,Urban,20121009.0,bread_other,1350.0,20121009.0,3232.8761904761905,2012,ISLAMABAD,2012.0
46849,2012100912.0,Punjab,Urban,20121009.0,Unknown,4000.0,20121009.0,3232.8761904761905,2012,ISLAMABAD,2012.0
46850,2012100912.0,Punjab,Urban,20121009.0,Unknown,3000.0,20121009.0,3232.8761904761905,2012,ISLAMABAD,2012.0
46851,2012100912.0,Punjab,Urban,20121009.0,Unknown,1000.0,20121009.0,3232.8761904761905,2012,ISLAMABAD,2012.0
46852,2012100912.0,Punjab,Urban,20121009.0,medical,48000.0,20121009.0,3232.8761904761905,2012,ISLAMABAD,2012.0
46853,2012100912.0,Punjab,Urban,20121009.0,fuel,30000.0,20121009.0,3232.8761904761905,2012,ISLAMABAD,2012.0
46854,2012100912.0,Punjab,Urban,20121009.0,transport,4000.0,20121009.0,3232.8761904761905,2012,ISLAMABAD,2012.0
46855,2012100912.0,Punjab,Urban,20121009.0,Unknown,36000.0,20121009.0,3232.8761904761905,2012,ISLAMABAD,2012.0
46856,2012200201.0,Punjab,Urban,20122002.0,women_clothing,2000.0,20122002.0,1896.3589096862693,2012,ISLAMABAD,2012.0
46857,2012200201.0,Punjab,Urban,20122002.0,medical,1000.0,20122002.0,1896.3589096862693,2012,ISLAMABAD,2012.0
46858,2012200201.0,Punjab,Urban,20122002.0,medical,550.0,20122002.0,1896.3589096862693,2012,ISLAMABAD,2012.0
46859,2012200201.0,Punjab,Urban,20122002.0,transport,9000.0,20122002.0,1896.3589096862693,2012,ISLAMABAD,2012.0
46860,2012200201.0,Punjab,Urban,20122002.0,transport,3000.0,20122002.0,1896.3589096862693,2012,ISLAMABAD,2012.0
46861,2012200201.0,Punjab,Urban,20122002.0,telecom,4800.0,20122002.0,1896.3589096862693,2012,ISLAMABAD,2012.0
46862,2012200202.0,Punjab,Urban,20122002.0,men_clothing,6000.0,20122002.0,1896.3589096862693,2012,ISLAMABAD,2012.0
46863,2012200202.0,Punjab,Urban,20122002.0,Unknown,2000.0,20122002.0,1896.3589096862693,2012,ISLAMABAD,2012.0
46864,2012200202.0,Punjab,Urban,20122002.0,women_clothing,3000.0,20122002.0,1896.3589096862693,2012,ISLAMABAD,2012.0
46865,2012200202.0,Punjab,Urban,20122002.0,Unknown,1500.0,20122002.0,1896.3589096862693,2012,ISLAMABAD,2012.0
46866,2012200202.0,Punjab,Urban,20122002.0,medical,1000.0,20122002.0,1896.3589096862693,2012,ISLAMABAD,2012.0
46867,2012200202.0,Punjab,Urban,20122002.0,medical,1200.0,20122002.0,1896.3589096862693,2012,ISLAMABAD,2012.0
46868,2012200202.0,Punjab,Urban,20122002.0,transport,12000.0,20122002.0,1896.3589096862693,2012,ISLAMABAD,2012.0
46869,2012200202.0,Punjab,Urban,20122002.0,transport,6000.0,20122002.0,1896.3589096862693,2012,ISLAMABAD,2012.0
46870,2012200202.0,Punjab,Urban,20122002.0,Unknown,14000.0,20122002.0,1896.3589096862693,2012,ISLAMABAD,2012.0
46871,2012200202.0,Punjab,Urban,20122002.0,telecom,6000.0,20122002.0,1896.3589096862693,2012,ISLAMABAD,2012.0
46872,2012200202.0,Punjab,Urban,20122002.0,internet,6000.0,20122002.0,1896.3589096862693,2012,ISLAMABAD,2012.0
46873,2012200202.0,Punjab,Urban,20122002.0,govt_school,12000.0,20122002.0,1896.3589096862693,2012,ISLAMABAD,2012.0
46874,2012200204.0,Punjab,Urban,20122002.0,Unknown,3000.0,20122002.0,1896.3589096862693,2012,ISLAMABAD,2012.0
46875,2012200204.0,Punjab,Urban,20122002.0,women_clothing,5000.0,20122002.0,1896.3589096862693,2012,ISLAMABAD,2012.0
46876,2012200204.0,Punjab,Urban,20122002.0,Unknown,1500.0,20122002.0,1896.3589096862693,2012,ISLAMABAD,2012.0
46877,2012200204.0,Punjab,Urban,20122002.0,rent,84000.0,20122002.0,1896.3589096862693,2012,ISLAMABAD,2012.0
46878,2012200204.0,Punjab,Urban,20122002.0,medical,10000.0,20122002.0,1896.3589096862693,2012,ISLAMABAD,2012.0
46879,2012200204.0,Punjab,Urban,20122002.0,transport,5000.0,20122002.0,1896.3589096862693,2012,ISLAMABAD,2012.0
46880,2012200204.0,Punjab,Urban,20122002.0,transport,10000.0,20122002.0,1896.3589096862693,2012,ISLAMABAD,2012.0
46881,2012200204.0,Punjab,Urban,20122002.0,Unknown,36000.0,20122002.0,1896.3589096862693,2012,ISLAMABAD,2012.0
46882,2012200204.0,Punjab,Urban,20122002.0,telecom,12000.0,20122002.0,1896.3589096862693,2012,ISLAMABAD,2012.0
46883,2012200204.0,Punjab,Urban,20122002.0,private_school,54000.0,20122002.0,1896.3589096862693,2012,ISLAMABAD,2012.0
46884,2012200205.0,Punjab,Urban,20122002.0,bread_other,225.0,20122002.0,1896.3589096862693,2012,ISLAMABAD,2012.0
46885,2012200205.0,Punjab,Urban,20122002.0,men_clothing,5000.0,20122002.0,1896.3589096862693,2012,ISLAMABAD,2012.0
46886,2012200205.0,Punjab,Urban,20122002.0,Unknown,1000.0,20122002.0,1896.3589096862693,2012,ISLAMABAD,2012.0
46887,2012200205.0,Punjab,Urban,20122002.0,women_clothing,5000.0,20122002.0,1896.3589096862693,2012,ISLAMABAD,2012.0
46888,2012200205.0,Punjab,Urban,20122002.0,Unknown,1000.0,20122002.0,1896.3589096862693,2012,ISLAMABAD,2012.0
46889,2012200205.0,Punjab,Urban,20122002.0,medical,5000.0,20122002.0,1896.3589096862693,2012,ISLAMABAD,2012.0
46890,2012200205.0,Punjab,Urban,20122002.0,telecom,6000.0,20122002.0,1896.3589096862693,2012,ISLAMABAD,2012.0
46891,2012200205.0,Punjab,Urban,20122002.0,private_school,24000.0,20122002.0,1896.3589096862693,2012,ISLAMABAD,2012.0
46892,2012200205.0,Punjab,Urban,20122002.0,bread_basic,150.0,20122002.0,1896.3589096862693,2012,ISLAMABAD,2012.0
46893,2012200206.0,Punjab,Urban,20122002.0,men_clothing,10000.0,20122002.0,1896.3589096862693,2012,ISLAMABAD,2012.0
46894,2012200206.0,Punjab,Urban,20122002.0,Unknown,5000.0,20122002.0,1896.3589096862693,2012,ISLAMABAD,2012.0
46895,2012200206.0,Punjab,Urban,20122002.0,women_clothing,2000.0,20122002.0,1896.3589096862693,2012,ISLAMABAD,2012.0
46896,2012200206.0,Punjab,Urban,20122002.0,Unknown,4000.0,20122002.0,1896.3589096862693,2012,ISLAMABAD,2012.0
46897,2012200206.0,Punjab,Urban,20122002.0,medical,10000.0,20122002.0,1896.3589096862693,2012,ISLAMABAD,2012.0
46898,2012200206.0,Punjab,Urban,20122002.0,medical,4000.0,20122002.0,1896.3589096862693,2012,ISLAMABAD,2012.0
46899,2012200206.0,Punjab,Urban,20122002.0,transport,8000.0,20122002.0,1896.3589096862693,2012,ISLAMABAD,2012.0
46900,2012200206.0,Punjab,Urban,20122002.0,transport,6000.0,20122002.0,1896.3589096862693,2012,ISLAMABAD,2012.0
46901,2012200206.0,Punjab,Urban,20122002.0,telecom,8400.0,20122002.0,1896.3589096862693,2012,ISLAMABAD,2012.0
46902,2012200206.0,Punjab,Urban,20122002.0,govt_school,17640.0,20122002.0,1896.3589096862693,2012,ISLAMABAD,2012.0
46903,2012200206.0,Punjab,Urban,20122002.0,private_school,18000.0,20122002.0,1896.3589096862693,2012,ISLAMABAD,2012.0
46904,2012200208.0,Punjab,Urban,20122002.0,men_clothing,5000.0,20122002.0,1896.3589096862693,2012,ISLAMABAD,2012.0
46905,2012200208.0,Punjab,Urban,20122002.0,Unknown,4000.0,20122002.0,1896.3589096862693,2012,ISLAMABAD,2012.0
46906,2012200208.0,Punjab,Urban,20122002.0,women_clothing,4000.0,20122002.0,1896.3589096862693,2012,ISLAMABAD,2012.0
46907,2012200208.0,Punjab,Urban,20122002.0,Unknown,2000.0,20122002.0,1896.3589096862693,2012,ISLAMABAD,2012.0
46908,2012200208.0,Punjab,Urban,20122002.0,medical,1500.0,20122002.0,1896.3589096862693,2012,ISLAMABAD,2012.0
46909,2012200208.0,Punjab,Urban,20122002.0,medical,800.0,20122002.0,1896.3589096862693,2012,ISLAMABAD,2012.0
46910,2012200208.0,Punjab,Urban,20122002.0,fuel,28000.0,20122002.0,1896.3589096862693,2012,ISLAMABAD,2012.0
46911,2012200208.0,Punjab,Urban,20122002.0,transport,10000.0,20122002.0,1896.3589096862693,2012,ISLAMABAD,2012.0
46912,2012200208.0,Punjab,Urban,20122002.0,Unknown,35000.0,20122002.0,1896.3589096862693,2012,ISLAMABAD,2012.0
46913,2012200208.0,Punjab,Urban,20122002.0,telecom,18000.0,20122002.0,1896.3589096862693,2012,ISLAMABAD,2012.0
46914,2012200208.0,Punjab,Urban,20122002.0,internet,24000.0,20122002.0,1896.3589096862693,2012,ISLAMABAD,2012.0
46915,2012200209.0,Punjab,Urban,20122002.0,Unknown,4000.0,20122002.0,1896.3589096862693,2012,ISLAMABAD,2012.0
46916,2012200209.0,Punjab,Urban,20122002.0,women_clothing,1000.0,20122002.0,1896.3589096862693,2012,ISLAMABAD,2012.0
46917,2012200209.0,Punjab,Urban,20122002.0,Unknown,2200.0,20122002.0,1896.3589096862693,2012,ISLAMABAD,2012.0
46918,2012200209.0,Punjab,Urban,20122002.0,transport,3000.0,20122002.0,1896.3589096862693,2012,ISLAMABAD,2012.0
46919,2012200209.0,Punjab,Urban,20122002.0,transport,4000.0,20122002.0,1896.3589096862693,2012,ISLAMABAD,2012.0
46920,2012200209.0,Punjab,Urban,20122002.0,telecom,1200.0,20122002.0,1896.3589096862693,2012,ISLAMABAD,2012.0
46921,2012200211.0,Punjab,Urban,20122002.0,men_clothing,5000.0,20122002.0,1896.3589096862693,2012,ISLAMABAD,2012.0
46922,2012200211.0,Punjab,Urban,20122002.0,women_clothing,2000.0,20122002.0,1896.3589096862693,2012,ISLAMABAD,2012.0
46923,2012200211.0,Punjab,Urban,20122002.0,rent,48000.0,20122002.0,1896.3589096862693,2012,ISLAMABAD,2012.0
46924,2012200211.0,Punjab,Urban,20122002.0,fuel,1500.0,20122002.0,1896.3589096862693,2012,ISLAMABAD,2012.0
46925,2012200211.0,Punjab,Urban,20122002.0,medical,5000.0,20122002.0,1896.3589096862693,2012,ISLAMABAD,2012.0
46926,2012200211.0,Punjab,Urban,20122002.0,medical,1000.0,20122002.0,1896.3589096862693,2012,ISLAMABAD,2012.0
46927,2012200211.0,Punjab,Urban,20122002.0,transport,8000.0,20122002.0,1896.3589096862693,2012,ISLAMABAD,2012.0
46928,2012200211.0,Punjab,Urban,20122002.0,transport,5000.0,20122002.0,1896.3589096862693,2012,ISLAMABAD,2012.0
46929,2012200211.0,Punjab,Urban,20122002.0,Unknown,2000.0,20122002.0,1896.3589096862693,2012,ISLAMABAD,2012.0
46930,2012200211.0,Punjab,Urban,20122002.0,telecom,7000.0,20122002.0,1896.3589096862693,2012,ISLAMABAD,2012.0
46931,2012200212.0,Punjab,Urban,20122002.0,Unknown,1000.0,20122002.0,1896.3589096862693,2012,ISLAMABAD,2012.0
46932,2012200212.0,Punjab,Urban,20122002.0,women_clothing,2000.0,20122002.0,1896.3589096862693,2012,ISLAMABAD,2012.0
46933,2012200212.0,Punjab,Urban,20122002.0,Unknown,500.0,20122002.0,1896.3589096862693,2012,ISLAMABAD,2012.0
46934,2012200212.0,Punjab,Urban,20122002.0,rent,78000.0,20122002.0,1896.3589096862693,2012,ISLAMABAD,2012.0
46935,2012200212.0,Punjab,Urban,20122002.0,medical,10000.0,20122002.0,1896.3589096862693,2012,ISLAMABAD,2012.0
46936,2012200212.0,Punjab,Urban,20122002.0,medical,2000.0,20122002.0,1896.3589096862693,2012,ISLAMABAD,2012.0
46937,2012200212.0,Punjab,Urban,20122002.0,transport,7000.0,20122002.0,1896.3589096862693,2012,ISLAMABAD,2012.0
46938,2012200212.0,Punjab,Urban,20122002.0,transport,5000.0,20122002.0,1896.3589096862693,2012,ISLAMABAD,2012.0
46939,2012200212.0,Punjab,Urban,20122002.0,telecom,6000.0,20122002.0,1896.3589096862693,2012,ISLAMABAD,2012.0
46940,2012200212.0,Punjab,Urban,20122002.0,govt_school,720.0,20122002.0,1896.3589096862693,2012,ISLAMABAD,2012.0
46941,2012200601.0,Punjab,Urban,20122006.0,rent,8400.0,20122006.0,2233.4062191884714,2012,ISLAMABAD,2012.0
46942,2012200601.0,Punjab,Urban,20122006.0,fuel,388.0,20122006.0,2233.4062191884714,2012,ISLAMABAD,2012.0
46943,2012200601.0,Punjab,Urban,20122006.0,transport,2000.0,20122006.0,2233.4062191884714,2012,ISLAMABAD,2012.0
46944,2012200601.0,Punjab,Urban,20122006.0,transport,10000.0,20122006.0,2233.4062191884714,2012,ISLAMABAD,2012.0
46945,2012200601.0,Punjab,Urban,20122006.0,telecom,6000.0,20122006.0,2233.4062191884714,2012,ISLAMABAD,2012.0
46946,2012200601.0,Punjab,Urban,20122006.0,bread_basic,500.0,20122006.0,2233.4062191884714,2012,ISLAMABAD,2012.0
46947,2012200601.0,Punjab,Urban,20122006.0,bread_basic,150.0,20122006.0,2233.4062191884714,2012,ISLAMABAD,2012.0
46948,2012200602.0,Punjab,Urban,20122006.0,Unknown,4000.0,20122006.0,2233.4062191884714,2012,ISLAMABAD,2012.0
46949,2012200602.0,Punjab,Urban,20122006.0,women_clothing,1000.0,20122006.0,2233.4062191884714,2012,ISLAMABAD,2012.0
46950,2012200602.0,Punjab,Urban,20122006.0,Unknown,3000.0,20122006.0,2233.4062191884714,2012,ISLAMABAD,2012.0
46951,2012200602.0,Punjab,Urban,20122006.0,fuel,2400.0,20122006.0,2233.4062191884714,2012,ISLAMABAD,2012.0
46952,2012200602.0,Punjab,Urban,20122006.0,medical,1200.0,20122006.0,2233.4062191884714,2012,ISLAMABAD,2012.0
46953,2012200602.0,Punjab,Urban,20122006.0,medical,1000.0,20122006.0,2233.4062191884714,2012,ISLAMABAD,2012.0
46954,2012200602.0,Punjab,Urban,20122006.0,transport,2000.0,20122006.0,2233.4062191884714,2012,ISLAMABAD,2012.0
46955,2012200602.0,Punjab,Urban,20122006.0,telecom,6000.0,20122006.0,2233.4062191884714,2012,ISLAMABAD,2012.0
46956,2012200602.0,Punjab,Urban,20122006.0,govt_school,720.0,20122006.0,2233.4062191884714,2012,ISLAMABAD,2012.0
46957,2012200602.0,Punjab,Urban,20122006.0,private_school,13200.0,20122006.0,2233.4062191884714,2012,ISLAMABAD,2012.0
46958,2012200603.0,Punjab,Urban,20122006.0,men_clothing,12000.0,20122006.0,2233.4062191884714,2012,ISLAMABAD,2012.0
46959,2012200603.0,Punjab,Urban,20122006.0,rent,60000.0,20122006.0,2233.4062191884714,2012,ISLAMABAD,2012.0
46960,2012200603.0,Punjab,Urban,20122006.0,fuel,387.0,20122006.0,2233.4062191884714,2012,ISLAMABAD,2012.0
46961,2012200603.0,Punjab,Urban,20122006.0,fuel,38400.0,20122006.0,2233.4062191884714,2012,ISLAMABAD,2012.0
46962,2012200603.0,Punjab,Urban,20122006.0,transport,24000.0,20122006.0,2233.4062191884714,2012,ISLAMABAD,2012.0
46963,2012200603.0,Punjab,Urban,20122006.0,telecom,24000.0,20122006.0,2233.4062191884714,2012,ISLAMABAD,2012.0
46964,2012200603.0,Punjab,Urban,20122006.0,bread_basic,500.0,20122006.0,2233.4062191884714,2012,ISLAMABAD,2012.0
46965,2012200603.0,Punjab,Urban,20122006.0,bread_basic,500.0,20122006.0,2233.4062191884714,2012,ISLAMABAD,2012.0
46966,2012200604.0,Punjab,Urban,20122006.0,Unknown,5000.0,20122006.0,2233.4062191884714,2012,ISLAMABAD,2012.0
46967,2012200604.0,Punjab,Urban,20122006.0,women_clothing,1000.0,20122006.0,2233.4062191884714,2012,ISLAMABAD,2012.0
46968,2012200604.0,Punjab,Urban,20122006.0,rent,48000.0,20122006.0,2233.4062191884714,2012,ISLAMABAD,2012.0
46969,2012200604.0,Punjab,Urban,20122006.0,fuel,600.0,20122006.0,2233.4062191884714,2012,ISLAMABAD,2012.0
46970,2012200604.0,Punjab,Urban,20122006.0,medical,1200.0,20122006.0,2233.4062191884714,2012,ISLAMABAD,2012.0
46971,2012200604.0,Punjab,Urban,20122006.0,medical,600.0,20122006.0,2233.4062191884714,2012,ISLAMABAD,2012.0
46972,2012200604.0,Punjab,Urban,20122006.0,transport,4000.0,20122006.0,2233.4062191884714,2012,ISLAMABAD,2012.0
46973,2012200604.0,Punjab,Urban,20122006.0,telecom,4800.0,20122006.0,2233.4062191884714,2012,ISLAMABAD,2012.0
46974,2012200604.0,Punjab,Urban,20122006.0,govt_school,720.0,20122006.0,2233.4062191884714,2012,ISLAMABAD,2012.0
46975,2012200604.0,Punjab,Urban,20122006.0,private_school,9000.0,20122006.0,2233.4062191884714,2012,ISLAMABAD,2012.0
46976,2012200606.0,Punjab,Urban,20122006.0,men_clothing,18000.0,20122006.0,2233.4062191884714,2012,ISLAMABAD,2012.0
46977,2012200606.0,Punjab,Urban,20122006.0,women_clothing,2000.0,20122006.0,2233.4062191884714,2012,ISLAMABAD,2012.0
46978,2012200606.0,Punjab,Urban,20122006.0,fuel,1550.0,20122006.0,2233.4062191884714,2012,ISLAMABAD,2012.0
46979,2012200606.0,Punjab,Urban,20122006.0,fuel,30000.0,20122006.0,2233.4062191884714,2012,ISLAMABAD,2012.0
46980,2012200606.0,Punjab,Urban,20122006.0,fuel,12000.0,20122006.0,2233.4062191884714,2012,ISLAMABAD,2012.0
46981,2012200606.0,Punjab,Urban,20122006.0,telecom,12000.0,20122006.0,2233.4062191884714,2012,ISLAMABAD,2012.0
46982,2012200606.0,Punjab,Urban,20122006.0,bread_basic,300.0,20122006.0,2233.4062191884714,2012,ISLAMABAD,2012.0
46983,2012200607.0,Punjab,Urban,20122006.0,men_clothing,1000.0,20122006.0,2233.4062191884714,2012,ISLAMABAD,2012.0
46984,2012200607.0,Punjab,Urban,20122006.0,women_clothing,3000.0,20122006.0,2233.4062191884714,2012,ISLAMABAD,2012.0
46985,2012200607.0,Punjab,Urban,20122006.0,fuel,1600.0,20122006.0,2233.4062191884714,2012,ISLAMABAD,2012.0
46986,2012200607.0,Punjab,Urban,20122006.0,medical,30000.0,20122006.0,2233.4062191884714,2012,ISLAMABAD,2012.0
46987,2012200607.0,Punjab,Urban,20122006.0,medical,5000.0,20122006.0,2233.4062191884714,2012,ISLAMABAD,2012.0
46988,2012200607.0,Punjab,Urban,20122006.0,fuel,42000.0,20122006.0,2233.4062191884714,2012,ISLAMABAD,2012.0
46989,2012200607.0,Punjab,Urban,20122006.0,transport,5000.0,20122006.0,2233.4062191884714,2012,ISLAMABAD,2012.0
46990,2012200607.0,Punjab,Urban,20122006.0,telecom,4200.0,20122006.0,2233.4062191884714,2012,ISLAMABAD,2012.0
46991,2012200607.0,Punjab,Urban,20122006.0,bread_basic,250.0,20122006.0,2233.4062191884714,2012,ISLAMABAD,2012.0
46992,2012200609.0,Punjab,Urban,20122006.0,men_clothing,1500.0,20122006.0,2233.4062191884714,2012,ISLAMABAD,2012.0
46993,2012200609.0,Punjab,Urban,20122006.0,women_clothing,1400.0,20122006.0,2233.4062191884714,2012,ISLAMABAD,2012.0
46994,2012200609.0,Punjab,Urban,20122006.0,fuel,1600.0,20122006.0,2233.4062191884714,2012,ISLAMABAD,2012.0
46995,2012200609.0,Punjab,Urban,20122006.0,medical,1500.0,20122006.0,2233.4062191884714,2012,ISLAMABAD,2012.0
46996,2012200609.0,Punjab,Urban,20122006.0,medical,500.0,20122006.0,2233.4062191884714,2012,ISLAMABAD,2012.0
46997,2012200609.0,Punjab,Urban,20122006.0,fuel,12000.0,20122006.0,2233.4062191884714,2012,ISLAMABAD,2012.0
46998,2012200609.0,Punjab,Urban,20122006.0,fuel,24000.0,20122006.0,2233.4062191884714,2012,ISLAMABAD,2012.0
46999,2012200609.0,Punjab,Urban,20122006.0,telecom,6000.0,20122006.0,2233.4062191884714,2012,ISLAMABAD,2012.0
47000,2012200610.0,Punjab,Urban,20122006.0,men_clothing,1000.0,20122006.0,2233.4062191884714,2012,ISLAMABAD,2012.0
47001,2012200610.0,Punjab,Urban,20122006.0,women_clothing,500.0,20122006.0,2233.4062191884714,2012,ISLAMABAD,2012.0
47002,2012200610.0,Punjab,Urban,20122006.0,fuel,2100.0,20122006.0,2233.4062191884714,2012,ISLAMABAD,2012.0
47003,2012200610.0,Punjab,Urban,20122006.0,medical,2000.0,20122006.0,2233.4062191884714,2012,ISLAMABAD,2012.0
47004,2012200610.0,Punjab,Urban,20122006.0,medical,100.0,20122006.0,2233.4062191884714,2012,ISLAMABAD,2012.0
47005,2012200610.0,Punjab,Urban,20122006.0,fuel,24000.0,20122006.0,2233.4062191884714,2012,ISLAMABAD,2012.0
47006,2012200610.0,Punjab,Urban,20122006.0,telecom,7200.0,20122006.0,2233.4062191884714,2012,ISLAMABAD,2012.0
47007,2012200610.0,Punjab,Urban,20122006.0,bread_basic,200.0,20122006.0,2233.4062191884714,2012,ISLAMABAD,2012.0
47008,2012200611.0,Punjab,Urban,20122006.0,men_clothing,1000.0,20122006.0,2233.4062191884714,2012,ISLAMABAD,2012.0
47009,2012200611.0,Punjab,Urban,20122006.0,women_clothing,2000.0,20122006.0,2233.4062191884714,2012,ISLAMABAD,2012.0
47010,2012200611.0,Punjab,Urban,20122006.0,rent,36000.0,20122006.0,2233.4062191884714,2012,ISLAMABAD,2012.0
47011,2012200611.0,Punjab,Urban,20122006.0,fuel,1800.0,20122006.0,2233.4062191884714,2012,ISLAMABAD,2012.0
47012,2012200611.0,Punjab,Urban,20122006.0,medical,30000.0,20122006.0,2233.4062191884714,2012,ISLAMABAD,2012.0
47013,2012200611.0,Punjab,Urban,20122006.0,medical,4000.0,20122006.0,2233.4062191884714,2012,ISLAMABAD,2012.0
47014,2012200611.0,Punjab,Urban,20122006.0,fuel,18000.0,20122006.0,2233.4062191884714,2012,ISLAMABAD,2012.0
47015,2012200611.0,Punjab,Urban,20122006.0,transport,15000.0,20122006.0,2233.4062191884714,2012,ISLAMABAD,2012.0
47016,2012200611.0,Punjab,Urban,20122006.0,telecom,8000.0,20122006.0,2233.4062191884714,2012,ISLAMABAD,2012.0
47017,2012200611.0,Punjab,Urban,20122006.0,bread_basic,200.0,20122006.0,2233.4062191884714,2012,ISLAMABAD,2012.0
47018,2012200612.0,Punjab,Urban,20122006.0,men_clothing,2000.0,20122006.0,2233.4062191884714,2012,ISLAMABAD,2012.0
47019,2012200612.0,Punjab,Urban,20122006.0,women_clothing,2000.0,20122006.0,2233.4062191884714,2012,ISLAMABAD,2012.0
47020,2012200612.0,Punjab,Urban,20122006.0,fuel,100.0,20122006.0,2233.4062191884714,2012,ISLAMABAD,2012.0
47021,2012200612.0,Punjab,Urban,20122006.0,medical,4000.0,20122006.0,2233.4062191884714,2012,ISLAMABAD,2012.0
47022,2012200612.0,Punjab,Urban,20122006.0,medical,2000.0,20122006.0,2233.4062191884714,2012,ISLAMABAD,2012.0
47023,2012200612.0,Punjab,Urban,20122006.0,transport,2000.0,20122006.0,2233.4062191884714,2012,ISLAMABAD,2012.0
47024,2012200612.0,Punjab,Urban,20122006.0,telecom,3800.0,20122006.0,2233.4062191884714,2012,ISLAMABAD,2012.0
47025,2012300301.0,Punjab,Urban,20123003.0,medical,1500.0,20123003.0,1704.9147191471914,2012,ISLAMABAD,2012.0
47026,2012300301.0,Punjab,Urban,20123003.0,medical,600.0,20123003.0,1704.9147191471914,2012,ISLAMABAD,2012.0
