,Unnamed: 0,hhcode,Province,Region,PSU,idc,first_job_income,second_job_income,psu,weight,district,stratum,code
11263,49543,2502210712.0,Punjab,Urban,25022107.0,1.0,35000.0,,25022107.0,1653.4465004022527,2502,LAHORE,2502.0
11264,49545,2502211101.0,Punjab,Urban,25022111.0,1.0,20000.0,,25022111.0,2142.9342175188895,2502,LAHORE,2502.0
11265,49547,2502211102.0,Punjab,Urban,25022111.0,1.0,150000.0,,25022111.0,2142.9342175188895,2502,LAHORE,2502.0
11266,49550,2502211103.0,Punjab,Urban,25022111.0,1.0,18000.0,,25022111.0,2142.9342175188895,2502,LAHORE,2502.0
11267,49555,2502211104.0,Punjab,Urban,25022111.0,1.0,40000.0,,25022111.0,2142.9342175188895,2502,LAHORE,2502.0
11268,49558,2502211105.0,Punjab,Urban,25022111.0,1.0,20000.0,,25022111.0,2142.9342175188895,2502,LAHORE,2502.0
11269,49560,2502211105.0,Punjab,Urban,25022111.0,51.0,4000.0,,25022111.0,2142.9342175188895,2502,LAHORE,2502.0
11270,49561,2502211106.0,Punjab,Urban,25022111.0,1.0,22000.0,,25022111.0,2142.9342175188895,2502,LAHORE,2502.0
11271,49562,2502211106.0,Punjab,Urban,25022111.0,2.0,21000.0,,25022111.0,2142.9342175188895,2502,LAHORE,2502.0
11272,49563,2502211106.0,Punjab,Urban,25022111.0,3.0,22000.0,,25022111.0,2142.9342175188895,2502,LAHORE,2502.0
11273,49566,2502211107.0,Punjab,Urban,25022111.0,1.0,25000.0,,25022111.0,2142.9342175188895,2502,LAHORE,2502.0
11274,49569,2502211108.0,Punjab,Urban,25022111.0,1.0,60000.0,,25022111.0,2142.9342175188895,2502,LAHORE,2502.0
11275,49571,2502211109.0,Punjab,Urban,25022111.0,1.0,36000.0,,25022111.0,2142.9342175188895,2502,LAHORE,2502.0
11276,49574,2502211110.0,Punjab,Urban,25022111.0,1.0,15000.0,,25022111.0,2142.9342175188895,2502,LAHORE,2502.0
11277,49577,2502211111.0,Punjab,Urban,25022111.0,1.0,12000.0,,25022111.0,2142.9342175188895,2502,LAHORE,2502.0
11278,49579,2502211112.0,Punjab,Urban,25022111.0,1.0,26000.0,,25022111.0,2142.9342175188895,2502,LAHORE,2502.0
11279,49581,2502300401.0,Punjab,Urban,25023004.0,1.0,12000.0,,25023004.0,1700.455001811313,2502,LAHORE,2502.0
11280,49582,2502300401.0,Punjab,Urban,25023004.0,2.0,12000.0,,25023004.0,1700.455001811313,2502,LAHORE,2502.0
11281,49583,2502300401.0,Punjab,Urban,25023004.0,51.0,2000.0,,25023004.0,1700.455001811313,2502,LAHORE,2502.0
11282,49584,2502300401.0,Punjab,Urban,25023004.0,52.0,2000.0,,25023004.0,1700.455001811313,2502,LAHORE,2502.0
11283,49586,2502300403.0,Punjab,Urban,25023004.0,1.0,25500.0,,25023004.0,1700.455001811313,2502,LAHORE,2502.0
11284,49587,2502300403.0,Punjab,Urban,25023004.0,51.0,8000.0,,25023004.0,1700.455001811313,2502,LAHORE,2502.0
11285,49591,2502300404.0,Punjab,Urban,25023004.0,1.0,60000.0,,25023004.0,1700.455001811313,2502,LAHORE,2502.0
11286,49596,2502300405.0,Punjab,Urban,25023004.0,1.0,13000.0,,25023004.0,1700.455001811313,2502,LAHORE,2502.0
11287,49597,2502300405.0,Punjab,Urban,25023004.0,2.0,25000.0,,25023004.0,1700.455001811313,2502,LAHORE,2502.0
11288,49598,2502300405.0,Punjab,Urban,25023004.0,3.0,70000.0,,25023004.0,1700.455001811313,2502,LAHORE,2502.0
11289,49600,2502300405.0,Punjab,Urban,25023004.0,52.0,10000.0,,25023004.0,1700.455001811313,2502,LAHORE,2502.0
11290,49602,2502300405.0,Punjab,Urban,25023004.0,54.0,10000.0,,25023004.0,1700.455001811313,2502,LAHORE,2502.0
11291,49603,2502300406.0,Punjab,Urban,25023004.0,1.0,23500.0,,25023004.0,1700.455001811313,2502,LAHORE,2502.0
11292,49606,2502300407.0,Punjab,Urban,25023004.0,1.0,25000.0,,25023004.0,1700.455001811313,2502,LAHORE,2502.0
11293,49609,2502300407.0,Punjab,Urban,25023004.0,51.0,5000.0,,25023004.0,1700.455001811313,2502,LAHORE,2502.0
11294,49612,2502300408.0,Punjab,Urban,25023004.0,1.0,20000.0,,25023004.0,1700.455001811313,2502,LAHORE,2502.0
11295,49616,2502300408.0,Punjab,Urban,25023004.0,52.0,6000.0,,25023004.0,1700.455001811313,2502,LAHORE,2502.0
11296,49618,2502300409.0,Punjab,Urban,25023004.0,1.0,14000.0,,25023004.0,1700.455001811313,2502,LAHORE,2502.0
11297,49619,2502300410.0,Punjab,Urban,25023004.0,1.0,30000.0,,25023004.0,1700.455001811313,2502,LAHORE,2502.0
11298,49621,2502300410.0,Punjab,Urban,25023004.0,51.0,7000.0,,25023004.0,1700.455001811313,2502,LAHORE,2502.0
11299,49624,2502300411.0,Punjab,Urban,25023004.0,1.0,15000.0,,25023004.0,1700.455001811313,2502,LAHORE,2502.0
11300,49625,2502300411.0,Punjab,Urban,25023004.0,2.0,12000.0,,25023004.0,1700.455001811313,2502,LAHORE,2502.0
11301,49632,2502300412.0,Punjab,Urban,25023004.0,51.0,3000.0,,25023004.0,1700.455001811313,2502,LAHORE,2502.0
11302,49637,2502300801.0,Punjab,Urban,25023008.0,2.0,10000.0,,25023008.0,1769.0217357553176,2502,LAHORE,2502.0
11303,49638,2502300801.0,Punjab,Urban,25023008.0,51.0,35000.0,,25023008.0,1769.0217357553176,2502,LAHORE,2502.0
11304,49639,2502300802.0,Punjab,Urban,25023008.0,1.0,26000.0,,25023008.0,1769.0217357553176,2502,LAHORE,2502.0
11305,49640,2502300802.0,Punjab,Urban,25023008.0,51.0,2000.0,,25023008.0,1769.0217357553176,2502,LAHORE,2502.0
11306,49642,2502300803.0,Punjab,Urban,25023008.0,1.0,32000.0,,25023008.0,1769.0217357553176,2502,LAHORE,2502.0
11307,49646,2502300804.0,Punjab,Urban,25023008.0,1.0,26000.0,,25023008.0,1769.0217357553176,2502,LAHORE,2502.0
11308,49652,2502300806.0,Punjab,Urban,25023008.0,1.0,20000.0,,25023008.0,1769.0217357553176,2502,LAHORE,2502.0
11309,49654,2502300807.0,Punjab,Urban,25023008.0,1.0,24000.0,,25023008.0,1769.0217357553176,2502,LAHORE,2502.0
11310,49659,2502300808.0,Punjab,Urban,25023008.0,1.0,20000.0,,25023008.0,1769.0217357553176,2502,LAHORE,2502.0
11311,49666,2502300810.0,Punjab,Urban,25023008.0,1.0,18000.0,,25023008.0,1769.0217357553176,2502,LAHORE,2502.0
11312,49667,2502300810.0,Punjab,Urban,25023008.0,2.0,14000.0,,25023008.0,1769.0217357553176,2502,LAHORE,2502.0
11313,49671,2502300811.0,Punjab,Urban,25023008.0,1.0,25000.0,,25023008.0,1769.0217357553176,2502,LAHORE,2502.0
11314,49675,2502300812.0,Punjab,Urban,25023008.0,51.0,65000.0,,25023008.0,1769.0217357553176,2502,LAHORE,2502.0
11315,49677,2502301201.0,Punjab,Urban,25023012.0,1.0,32500.0,,25023012.0,1657.6893065164925,2502,LAHORE,2502.0
11316,49682,2502301202.0,Punjab,Urban,25023012.0,1.0,32000.0,,25023012.0,1657.6893065164925,2502,LAHORE,2502.0
11317,49687,2502301204.0,Punjab,Urban,25023012.0,51.0,15000.0,,25023012.0,1657.6893065164925,2502,LAHORE,2502.0
11318,49688,2502301204.0,Punjab,Urban,25023012.0,52.0,5000.0,,25023012.0,1657.6893065164925,2502,LAHORE,2502.0
11319,49689,2502301205.0,Punjab,Urban,25023012.0,1.0,50000.0,,25023012.0,1657.6893065164925,2502,LAHORE,2502.0
11320,49693,2502301205.0,Punjab,Urban,25023012.0,5.0,20000.0,,25023012.0,1657.6893065164925,2502,LAHORE,2502.0
11321,49696,2502301206.0,Punjab,Urban,25023012.0,1.0,1500000.0,,25023012.0,1657.6893065164925,2502,LAHORE,2502.0
11322,49701,2502301207.0,Punjab,Urban,25023012.0,1.0,100000.0,,25023012.0,1657.6893065164925,2502,LAHORE,2502.0
11323,49704,2502301208.0,Punjab,Urban,25023012.0,1.0,15000.0,,25023012.0,1657.6893065164925,2502,LAHORE,2502.0
11324,49705,2502301208.0,Punjab,Urban,25023012.0,2.0,30000.0,,25023012.0,1657.6893065164925,2502,LAHORE,2502.0
11325,49710,2502301209.0,Punjab,Urban,25023012.0,2.0,35000.0,,25023012.0,1657.6893065164925,2502,LAHORE,2502.0
11326,49711,2502301209.0,Punjab,Urban,25023012.0,3.0,24000.0,,25023012.0,1657.6893065164925,2502,LAHORE,2502.0
11327,49716,2502301210.0,Punjab,Urban,25023012.0,2.0,45000.0,,25023012.0,1657.6893065164925,2502,LAHORE,2502.0
11328,49717,2502301210.0,Punjab,Urban,25023012.0,51.0,110000.0,,25023012.0,1657.6893065164925,2502,LAHORE,2502.0
11329,49719,2502301212.0,Punjab,Urban,25023012.0,1.0,95000.0,,25023012.0,1657.6893065164925,2502,LAHORE,2502.0
11330,49721,2502301601.0,Punjab,Urban,25023016.0,1.0,25000.0,,25023016.0,1718.9412116825197,2502,LAHORE,2502.0
11331,49722,2502301601.0,Punjab,Urban,25023016.0,2.0,20000.0,,25023016.0,1718.9412116825197,2502,LAHORE,2502.0
11332,49724,2502301602.0,Punjab,Urban,25023016.0,1.0,30000.0,,25023016.0,1718.9412116825197,2502,LAHORE,2502.0
11333,49726,2502301603.0,Punjab,Urban,25023016.0,1.0,25000.0,,25023016.0,1718.9412116825197,2502,LAHORE,2502.0
11334,49728,2502301604.0,Punjab,Urban,25023016.0,1.0,27000.0,,25023016.0,1718.9412116825197,2502,LAHORE,2502.0
11335,49730,2502301605.0,Punjab,Urban,25023016.0,1.0,15000.0,,25023016.0,1718.9412116825197,2502,LAHORE,2502.0
11336,49731,2502301605.0,Punjab,Urban,25023016.0,2.0,10000.0,,25023016.0,1718.9412116825197,2502,LAHORE,2502.0
11337,49732,2502301605.0,Punjab,Urban,25023016.0,3.0,11000.0,,25023016.0,1718.9412116825197,2502,LAHORE,2502.0
11338,49737,2502301606.0,Punjab,Urban,25023016.0,1.0,25000.0,,25023016.0,1718.9412116825197,2502,LAHORE,2502.0
11339,49739,2502301606.0,Punjab,Urban,25023016.0,3.0,15000.0,,25023016.0,1718.9412116825197,2502,LAHORE,2502.0
11340,49743,2502301607.0,Punjab,Urban,25023016.0,1.0,22000.0,,25023016.0,1718.9412116825197,2502,LAHORE,2502.0
11341,49745,2502301607.0,Punjab,Urban,25023016.0,51.0,2800.0,,25023016.0,1718.9412116825197,2502,LAHORE,2502.0
11342,49747,2502301608.0,Punjab,Urban,25023016.0,1.0,24000.0,,25023016.0,1718.9412116825197,2502,LAHORE,2502.0
11343,49749,2502301609.0,Punjab,Urban,25023016.0,1.0,18000.0,,25023016.0,1718.9412116825197,2502,LAHORE,2502.0
11344,49752,2502301609.0,Punjab,Urban,25023016.0,4.0,16000.0,,25023016.0,1718.9412116825197,2502,LAHORE,2502.0
11345,49756,2502301611.0,Punjab,Urban,25023016.0,1.0,11000.0,,25023016.0,1718.9412116825197,2502,LAHORE,2502.0
11346,49757,2502301611.0,Punjab,Urban,25023016.0,2.0,9000.0,,25023016.0,1718.9412116825197,2502,LAHORE,2502.0
11347,49759,2502301612.0,Punjab,Urban,25023016.0,1.0,30000.0,,25023016.0,1718.9412116825197,2502,LAHORE,2502.0
11348,49761,2502302001.0,Punjab,Urban,25023020.0,1.0,25000.0,,25023020.0,1534.4779631867118,2502,LAHORE,2502.0
11349,49762,2502302001.0,Punjab,Urban,25023020.0,51.0,5000.0,,25023020.0,1534.4779631867118,2502,LAHORE,2502.0
11350,49765,2502302002.0,Punjab,Urban,25023020.0,1.0,25000.0,,25023020.0,1534.4779631867118,2502,LAHORE,2502.0
11351,49769,2502302003.0,Punjab,Urban,25023020.0,2.0,18000.0,,25023020.0,1534.4779631867118,2502,LAHORE,2502.0
11352,49776,2502302004.0,Punjab,Urban,25023020.0,1.0,18000.0,,25023020.0,1534.4779631867118,2502,LAHORE,2502.0
11353,49777,2502302004.0,Punjab,Urban,25023020.0,2.0,15000.0,,25023020.0,1534.4779631867118,2502,LAHORE,2502.0
11354,49782,2502302005.0,Punjab,Urban,25023020.0,2.0,15000.0,,25023020.0,1534.4779631867118,2502,LAHORE,2502.0
11355,49783,2502302005.0,Punjab,Urban,25023020.0,3.0,10000.0,,25023020.0,1534.4779631867118,2502,LAHORE,2502.0
11356,49784,2502302005.0,Punjab,Urban,25023020.0,4.0,6000.0,,25023020.0,1534.4779631867118,2502,LAHORE,2502.0
11357,49787,2502302006.0,Punjab,Urban,25023020.0,1.0,18000.0,,25023020.0,1534.4779631867118,2502,LAHORE,2502.0
11358,49792,2502302007.0,Punjab,Urban,25023020.0,1.0,33000.0,,25023020.0,1534.4779631867118,2502,LAHORE,2502.0
11359,49796,2502302007.0,Punjab,Urban,25023020.0,51.0,1500.0,,25023020.0,1534.4779631867118,2502,LAHORE,2502.0
11360,49803,2502302008.0,Punjab,Urban,25023020.0,58.0,0.0,,25023020.0,1534.4779631867118,2502,LAHORE,2502.0
11361,49805,2502302009.0,Punjab,Urban,25023020.0,1.0,40000.0,,25023020.0,1534.4779631867118,2502,LAHORE,2502.0
11362,49809,2502302010.0,Punjab,Urban,25023020.0,1.0,10000.0,,25023020.0,1534.4779631867118,2502,LAHORE,2502.0
11363,49810,2502302010.0,Punjab,Urban,25023020.0,2.0,13000.0,,25023020.0,1534.4779631867118,2502,LAHORE,2502.0
11364,49813,2502302011.0,Punjab,Urban,25023020.0,1.0,11500.0,,25023020.0,1534.4779631867118,2502,LAHORE,2502.0
11365,49814,2502302011.0,Punjab,Urban,25023020.0,2.0,6000.0,,25023020.0,1534.4779631867118,2502,LAHORE,2502.0
11366,49815,2502302011.0,Punjab,Urban,25023020.0,3.0,5000.0,,25023020.0,1534.4779631867118,2502,LAHORE,2502.0
11367,49821,2502302012.0,Punjab,Urban,25023020.0,2.0,18000.0,,25023020.0,1534.4779631867118,2502,LAHORE,2502.0
11368,49822,2502302012.0,Punjab,Urban,25023020.0,3.0,18000.0,,25023020.0,1534.4779631867118,2502,LAHORE,2502.0
11369,49823,2502302012.0,Punjab,Urban,25023020.0,4.0,18000.0,,25023020.0,1534.4779631867118,2502,LAHORE,2502.0
11370,49824,2502302012.0,Punjab,Urban,25023020.0,51.0,10000.0,,25023020.0,1534.4779631867118,2502,LAHORE,2502.0
11371,49828,2502302401.0,Punjab,Urban,25023024.0,1.0,9000.0,,25023024.0,2074.954035934567,2502,LAHORE,2502.0
11372,49829,2502302402.0,Punjab,Urban,25023024.0,1.0,12000.0,,25023024.0,2074.954035934567,2502,LAHORE,2502.0
11373,49830,2502302403.0,Punjab,Urban,25023024.0,1.0,10000.0,,25023024.0,2074.954035934567,2502,LAHORE,2502.0
11374,49832,2502302404.0,Punjab,Urban,25023024.0,1.0,13000.0,,25023024.0,2074.954035934567,2502,LAHORE,2502.0
11375,49833,2502302404.0,Punjab,Urban,25023024.0,2.0,8000.0,,25023024.0,2074.954035934567,2502,LAHORE,2502.0
11376,49837,2502302405.0,Punjab,Urban,25023024.0,51.0,6000.0,,25023024.0,2074.954035934567,2502,LAHORE,2502.0
11377,49838,2502302405.0,Punjab,Urban,25023024.0,52.0,5000.0,,25023024.0,2074.954035934567,2502,LAHORE,2502.0
11378,49839,2502302406.0,Punjab,Urban,25023024.0,1.0,36000.0,,25023024.0,2074.954035934567,2502,LAHORE,2502.0
11379,49840,2502302408.0,Punjab,Urban,25023024.0,1.0,45000.0,,25023024.0,2074.954035934567,2502,LAHORE,2502.0
11380,49846,2502302409.0,Punjab,Urban,25023024.0,3.0,22000.0,,25023024.0,2074.954035934567,2502,LAHORE,2502.0
11381,49848,2502302409.0,Punjab,Urban,25023024.0,52.0,3000.0,,25023024.0,2074.954035934567,2502,LAHORE,2502.0
11382,49850,2502302410.0,Punjab,Urban,25023024.0,1.0,26000.0,,25023024.0,2074.954035934567,2502,LAHORE,2502.0
11383,49854,2502302411.0,Punjab,Urban,25023024.0,2.0,40000.0,,25023024.0,2074.954035934567,2502,LAHORE,2502.0
11384,49858,2502302412.0,Punjab,Urban,25023024.0,1.0,13000.0,,25023024.0,2074.954035934567,2502,LAHORE,2502.0
11385,49859,2502302412.0,Punjab,Urban,25023024.0,2.0,15000.0,,25023024.0,2074.954035934567,2502,LAHORE,2502.0
11386,49860,2502302412.0,Punjab,Urban,25023024.0,3.0,24000.0,,25023024.0,2074.954035934567,2502,LAHORE,2502.0
11387,49862,2502302412.0,Punjab,Urban,25023024.0,52.0,1800.0,,25023024.0,2074.954035934567,2502,LAHORE,2502.0
11388,49863,2502302412.0,Punjab,Urban,25023024.0,53.0,2000.0,,25023024.0,2074.954035934567,2502,LAHORE,2502.0
11389,49865,2502302801.0,Punjab,Urban,25023028.0,1.0,24000.0,,25023028.0,1710.1790113524626,2502,LAHORE,2502.0
11390,49867,2502302801.0,Punjab,Urban,25023028.0,52.0,6000.0,,25023028.0,1710.1790113524626,2502,LAHORE,2502.0
11391,49869,2502302802.0,Punjab,Urban,25023028.0,1.0,25000.0,,25023028.0,1710.1790113524626,2502,LAHORE,2502.0
11392,49870,2502302803.0,Punjab,Urban,25023028.0,1.0,24000.0,,25023028.0,1710.1790113524626,2502,LAHORE,2502.0
11393,49872,2502302804.0,Punjab,Urban,25023028.0,1.0,36000.0,,25023028.0,1710.1790113524626,2502,LAHORE,2502.0
11394,49874,2502302805.0,Punjab,Urban,25023028.0,1.0,15000.0,,25023028.0,1710.1790113524626,2502,LAHORE,2502.0
11395,49875,2502302805.0,Punjab,Urban,25023028.0,2.0,12000.0,,25023028.0,1710.1790113524626,2502,LAHORE,2502.0
11396,49877,2502302806.0,Punjab,Urban,25023028.0,1.0,35000.0,,25023028.0,1710.1790113524626,2502,LAHORE,2502.0
11397,49886,2502302808.0,Punjab,Urban,25023028.0,2.0,36000.0,,25023028.0,1710.1790113524626,2502,LAHORE,2502.0
11398,49888,2502302808.0,Punjab,Urban,25023028.0,4.0,48000.0,,25023028.0,1710.1790113524626,2502,LAHORE,2502.0
11399,49892,2502302809.0,Punjab,Urban,25023028.0,1.0,75000.0,,25023028.0,1710.1790113524626,2502,LAHORE,2502.0
11400,49898,2502302810.0,Punjab,Urban,25023028.0,1.0,25000.0,144000.0,25023028.0,1710.1790113524626,2502,LAHORE,2502.0
11401,49903,2502302811.0,Punjab,Urban,25023028.0,1.0,9000.0,,25023028.0,1710.1790113524626,2502,LAHORE,2502.0
11402,49906,2502302812.0,Punjab,Urban,25023028.0,1.0,55000.0,,25023028.0,1710.1790113524626,2502,LAHORE,2502.0
11403,49911,2502303201.0,Punjab,Urban,25023032.0,1.0,100000.0,,25023032.0,1891.8456243854473,2502,LAHORE,2502.0
11404,49914,2502303202.0,Punjab,Urban,25023032.0,1.0,25000.0,,25023032.0,1891.8456243854473,2502,LAHORE,2502.0
11405,49917,2502303202.0,Punjab,Urban,25023032.0,53.0,28000.0,,25023032.0,1891.8456243854473,2502,LAHORE,2502.0
11406,49919,2502303203.0,Punjab,Urban,25023032.0,1.0,39500.0,,25023032.0,1891.8456243854473,2502,LAHORE,2502.0
11407,49923,2502303204.0,Punjab,Urban,25023032.0,1.0,24000.0,218400.0,25023032.0,1891.8456243854473,2502,LAHORE,2502.0
11408,49926,2502303205.0,Punjab,Urban,25023032.0,1.0,45000.0,,25023032.0,1891.8456243854473,2502,LAHORE,2502.0
11409,49928,2502303205.0,Punjab,Urban,25023032.0,3.0,65000.0,,25023032.0,1891.8456243854473,2502,LAHORE,2502.0
11410,49932,2502303206.0,Punjab,Urban,25023032.0,1.0,55000.0,,25023032.0,1891.8456243854473,2502,LAHORE,2502.0
11411,49935,2502303207.0,Punjab,Urban,25023032.0,1.0,35000.0,200000.0,25023032.0,1891.8456243854473,2502,LAHORE,2502.0
11412,49938,2502303208.0,Punjab,Urban,25023032.0,1.0,80000.0,,25023032.0,1891.8456243854473,2502,LAHORE,2502.0
11413,49944,2502303209.0,Punjab,Urban,25023032.0,1.0,100000.0,,25023032.0,1891.8456243854473,2502,LAHORE,2502.0
11414,49951,2502303210.0,Punjab,Urban,25023032.0,2.0,30000.0,,25023032.0,1891.8456243854473,2502,LAHORE,2502.0
11415,49952,2502303210.0,Punjab,Urban,25023032.0,3.0,28500.0,,25023032.0,1891.8456243854473,2502,LAHORE,2502.0
11416,49953,2502303210.0,Punjab,Urban,25023032.0,4.0,35000.0,,25023032.0,1891.8456243854473,2502,LAHORE,2502.0
11417,49958,2502303211.0,Punjab,Urban,25023032.0,1.0,65000.0,,25023032.0,1891.8456243854473,2502,LAHORE,2502.0
11418,49963,2502303212.0,Punjab,Urban,25023032.0,1.0,18000.0,,25023032.0,1891.8456243854473,2502,LAHORE,2502.0
11419,49964,2502303212.0,Punjab,Urban,25023032.0,2.0,32000.0,,25023032.0,1891.8456243854473,2502,LAHORE,2502.0
11420,49967,2502303601.0,Punjab,Urban,25023036.0,1.0,24000.0,,25023036.0,1612.3117526407268,2502,LAHORE,2502.0
11421,49969,2502303601.0,Punjab,Urban,25023036.0,3.0,25000.0,,25023036.0,1612.3117526407268,2502,LAHORE,2502.0
11422,49973,2502303602.0,Punjab,Urban,25023036.0,1.0,55000.0,,25023036.0,1612.3117526407268,2502,LAHORE,2502.0
11423,49977,2502303604.0,Punjab,Urban,25023036.0,1.0,80000.0,,25023036.0,1612.3117526407268,2502,LAHORE,2502.0
11424,49980,2502303604.0,Punjab,Urban,25023036.0,51.0,60000.0,,25023036.0,1612.3117526407268,2502,LAHORE,2502.0
11425,49988,2502303607.0,Punjab,Urban,25023036.0,1.0,70000.0,,25023036.0,1612.3117526407268,2502,LAHORE,2502.0
11426,49994,2502303609.0,Punjab,Urban,25023036.0,1.0,45000.0,,25023036.0,1612.3117526407268,2502,LAHORE,2502.0
11427,49996,2502303610.0,Punjab,Urban,25023036.0,1.0,50000.0,,25023036.0,1612.3117526407268,2502,LAHORE,2502.0
11428,49997,2502303610.0,Punjab,Urban,25023036.0,2.0,10000.0,,25023036.0,1612.3117526407268,2502,LAHORE,2502.0
11429,50002,2502303610.0,Punjab,Urban,25023036.0,53.0,7000.0,,25023036.0,1612.3117526407268,2502,LAHORE,2502.0
11430,50003,2502303611.0,Punjab,Urban,25023036.0,1.0,40000.0,,25023036.0,1612.3117526407268,2502,LAHORE,2502.0
11431,50008,2502303612.0,Punjab,Urban,25023036.0,2.0,48000.0,,25023036.0,1612.3117526407268,2502,LAHORE,2502.0
11432,50013,2502304001.0,Punjab,Urban,25023040.0,1.0,40000.0,,25023040.0,1840.6850318774384,2502,LAHORE,2502.0
11433,50015,2502304002.0,Punjab,Urban,25023040.0,1.0,35000.0,,25023040.0,1840.6850318774384,2502,LAHORE,2502.0
11434,50018,2502304003.0,Punjab,Urban,25023040.0,1.0,18000.0,,25023040.0,1840.6850318774384,2502,LAHORE,2502.0
11435,50019,2502304003.0,Punjab,Urban,25023040.0,2.0,15000.0,,25023040.0,1840.6850318774384,2502,LAHORE,2502.0
11436,50020,2502304003.0,Punjab,Urban,25023040.0,3.0,15000.0,,25023040.0,1840.6850318774384,2502,LAHORE,2502.0
11437,50024,2502304004.0,Punjab,Urban,25023040.0,2.0,26000.0,,25023040.0,1840.6850318774384,2502,LAHORE,2502.0
11438,50025,2502304004.0,Punjab,Urban,25023040.0,3.0,28000.0,,25023040.0,1840.6850318774384,2502,LAHORE,2502.0
11439,50027,2502304004.0,Punjab,Urban,25023040.0,52.0,14000.0,,25023040.0,1840.6850318774384,2502,LAHORE,2502.0
11440,50028,2502304004.0,Punjab,Urban,25023040.0,53.0,14000.0,,25023040.0,1840.6850318774384,2502,LAHORE,2502.0
11441,50030,2502304005.0,Punjab,Urban,25023040.0,1.0,40000.0,,25023040.0,1840.6850318774384,2502,LAHORE,2502.0
11442,50031,2502304005.0,Punjab,Urban,25023040.0,2.0,35000.0,,25023040.0,1840.6850318774384,2502,LAHORE,2502.0
11443,50034,2502304006.0,Punjab,Urban,25023040.0,1.0,18000.0,,25023040.0,1840.6850318774384,2502,LAHORE,2502.0
11444,50036,2502304007.0,Punjab,Urban,25023040.0,1.0,30000.0,,25023040.0,1840.6850318774384,2502,LAHORE,2502.0
11445,50040,2502304008.0,Punjab,Urban,25023040.0,1.0,35000.0,,25023040.0,1840.6850318774384,2502,LAHORE,2502.0
11446,50042,2502304009.0,Punjab,Urban,25023040.0,1.0,85000.0,,25023040.0,1840.6850318774384,2502,LAHORE,2502.0
11447,50049,2502304010.0,Punjab,Urban,25023040.0,1.0,42000.0,,25023040.0,1840.6850318774384,2502,LAHORE,2502.0
11448,50054,2502304011.0,Punjab,Urban,25023040.0,1.0,25000.0,,25023040.0,1840.6850318774384,2502,LAHORE,2502.0
11449,50055,2502304011.0,Punjab,Urban,25023040.0,51.0,50000.0,,25023040.0,1840.6850318774384,2502,LAHORE,2502.0
11450,50058,2502304012.0,Punjab,Urban,25023040.0,1.0,50000.0,,25023040.0,1840.6850318774384,2502,LAHORE,2502.0
11451,50059,2502304012.0,Punjab,Urban,25023040.0,2.0,2000.0,,25023040.0,1840.6850318774384,2502,LAHORE,2502.0
11452,50060,2502304012.0,Punjab,Urban,25023040.0,3.0,2000.0,,25023040.0,1840.6850318774384,2502,LAHORE,2502.0
11453,50066,2502304401.0,Punjab,Urban,25023044.0,1.0,38500.0,,25023044.0,1456.2224030502043,2502,LAHORE,2502.0
11454,50068,2502304401.0,Punjab,Urban,25023044.0,52.0,10000.0,,25023044.0,1456.2224030502043,2502,LAHORE,2502.0
11455,50071,2502304402.0,Punjab,Urban,25023044.0,1.0,20000.0,,25023044.0,1456.2224030502043,2502,LAHORE,2502.0
11456,50072,2502304402.0,Punjab,Urban,25023044.0,2.0,16000.0,,25023044.0,1456.2224030502043,2502,LAHORE,2502.0
11457,50073,2502304402.0,Punjab,Urban,25023044.0,3.0,16000.0,,25023044.0,1456.2224030502043,2502,LAHORE,2502.0
11458,50079,2502304403.0,Punjab,Urban,25023044.0,52.0,7000.0,,25023044.0,1456.2224030502043,2502,LAHORE,2502.0
11459,50081,2502304403.0,Punjab,Urban,25023044.0,54.0,5000.0,,25023044.0,1456.2224030502043,2502,LAHORE,2502.0
11460,50082,2502304403.0,Punjab,Urban,25023044.0,55.0,15000.0,,25023044.0,1456.2224030502043,2502,LAHORE,2502.0
11461,50084,2502304404.0,Punjab,Urban,25023044.0,2.0,22000.0,,25023044.0,1456.2224030502043,2502,LAHORE,2502.0
11462,50086,2502304406.0,Punjab,Urban,25023044.0,1.0,15000.0,,25023044.0,1456.2224030502043,2502,LAHORE,2502.0
11463,50087,2502304406.0,Punjab,Urban,25023044.0,2.0,24000.0,,25023044.0,1456.2224030502043,2502,LAHORE,2502.0
11464,50089,2502304406.0,Punjab,Urban,25023044.0,51.0,6000.0,,25023044.0,1456.2224030502043,2502,LAHORE,2502.0
11465,50091,2502304406.0,Punjab,Urban,25023044.0,53.0,8000.0,,25023044.0,1456.2224030502043,2502,LAHORE,2502.0
11466,50092,2502304406.0,Punjab,Urban,25023044.0,54.0,7000.0,,25023044.0,1456.2224030502043,2502,LAHORE,2502.0
11467,50095,2502304407.0,Punjab,Urban,25023044.0,1.0,25500.0,,25023044.0,1456.2224030502043,2502,LAHORE,2502.0
11468,50100,2502304408.0,Punjab,Urban,25023044.0,1.0,28800.0,,25023044.0,1456.2224030502043,2502,LAHORE,2502.0
11469,50101,2502304408.0,Punjab,Urban,25023044.0,2.0,50000.0,,25023044.0,1456.2224030502043,2502,LAHORE,2502.0
11470,50102,2502304408.0,Punjab,Urban,25023044.0,3.0,16800.0,,25023044.0,1456.2224030502043,2502,LAHORE,2502.0
